Number of frames: 4223
Frequency: 100
Units: mm

Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumMarker R00,HumMarker R01,HumMarker R02,HumMarker R10,HumMarker R11,HumMarker R12,HumMarker R20,HumMarker R21,HumMarker R22,HumMarker x,HumMarker y,HumMarker z,HumMarker Error,StemMarker R00,StemMarker R01,StemMarker R02,StemMarker R10,StemMarker R11,StemMarker R12,StemMarker R20,StemMarker R21,StemMarker R22,StemMarker x,StemMarker y,StemMarker z,StemMarker Error
14, 0.712450504, 0.672899306, 0.199049771, 0.682852328,-0.730154634, 0.024225397, 0.161638364, 0.118662201,-0.979689956,-16.227388382, 8.223275185,60.478496552, 0.316684693,-0.662644327, 0.741872013,-0.102607772, 0.725212455, 0.669813812, 0.159424797, 0.187000915, 0.031229505,-0.981863260,176.208312988,-159.382858276,-1527.278564453, 0.148607194,,,,,,,,,,,,,,
15, 0.712212801, 0.673010051, 0.199525356, 0.683090568,-0.729944825, 0.023828622, 0.161679417, 0.119322844,-0.979602933,-16.188371658, 8.201469421,60.363437653, 0.316862077,-0.662665069, 0.741889060,-0.102350853, 0.725253224, 0.669788837, 0.159344882, 0.186769679, 0.031362005,-0.981903017,176.209732056,-159.383377075,-1527.281494141, 0.150422826,,,,,,,,,,,,,,
16, 0.711992443, 0.673320234, 0.199265212, 0.683314681,-0.729722798, 0.024200225, 0.161702871, 0.118930466,-0.979646683,-16.150686264, 8.167634964,60.329517365, 0.318331689,-0.662805498, 0.741842568,-0.101776756, 0.725261390, 0.669825733, 0.159152135, 0.186238512, 0.031672161,-0.981993973,176.210327148,-159.383163452,-1527.283447266, 0.150528863,,,,,,,,,,,,,,
17, 0.711755931, 0.673102438, 0.200839669, 0.683254957,-0.729772091, 0.024400672, 0.162991330, 0.119857371,-0.979320228,-16.141180038, 8.182336807,60.251991272, 0.318554729,-0.662708998, 0.741906703,-0.101937734, 0.725339174, 0.669764280, 0.159056425, 0.186279282, 0.031468693,-0.981992781,176.209579468,-159.382400513,-1527.282470703, 0.150470212,,,,,,,,,,,,,,
18, 0.712221086, 0.672874808, 0.199951500, 0.683075607,-0.729972601, 0.023402343, 0.161705971, 0.119914360,-0.979526281,-16.115785599, 8.199678421,60.184726715, 0.318188161,-0.662681520, 0.741916776,-0.102042735, 0.725322247, 0.669752896, 0.159181267, 0.186442673, 0.031472616,-0.981961608,176.210281372,-159.381332397,-1527.278564453, 0.150024205,,,,,,,,,,,,,,
19, 0.712735295, 0.672429562, 0.199616820, 0.682726026,-0.730327964, 0.022499070, 0.160914794, 0.120247714,-0.979615688,-16.051908493, 8.237760544,60.090629578, 0.318196088,-0.662737072, 0.741879463,-0.101952918, 0.725334108, 0.669798434, 0.158935547, 0.186198935, 0.031382553,-0.982010722,176.209793091,-159.381149292,-1527.280273438, 0.150827914,,,,,,,,,,,,,,
20, 0.713435113, 0.672067285, 0.198332652, 0.682355225,-0.730704188, 0.021510489, 0.159379005, 0.119986981,-0.979898691,-15.994896889, 8.281518936,59.989593506, 0.317018926,-0.662836015, 0.741794825,-0.101925790, 0.725257993, 0.669891536, 0.158890381, 0.186143294, 0.031395767,-0.982020855,176.209259033,-159.381011963,-1527.281250000, 0.149951249,,,,,,,,,,,,,,
21, 0.713747561, 0.671683967, 0.198506966, 0.681943178,-0.731081247, 0.021763787, 0.159743115, 0.119836621,-0.979857743,-15.966711998, 8.342826843,59.896392822, 0.316718727,-0.662718773, 0.741852582,-0.102267258, 0.725254357, 0.669831753, 0.159159079, 0.186574429, 0.031307936,-0.981941879,176.208251953,-159.381698608,-1527.282104492, 0.149495393,,,,,,,,,,,,,,
22, 0.714202762, 0.671544194, 0.197339430, 0.681597412,-0.731393158, 0.022114502, 0.159183562, 0.118711807,-0.980085790,-15.935784340, 8.401477814,59.831291199, 0.317158967,-0.662681043, 0.741864443,-0.102425583, 0.725210249, 0.669815719, 0.159427196, 0.186879635, 0.031369295,-0.981881857,176.207656860,-159.382141113,-1527.282104492, 0.149404898,,,,,,,,,,,,,,
23, 0.713570356, 0.672250152, 0.197223678, 0.681886554,-0.731041312, 0.024685670, 0.160773590, 0.116869204,-0.980047643,-15.897234917, 8.440451622,59.837455750, 0.316973448,-0.662638426, 0.741911709,-0.102359019, 0.725313663, 0.669770658, 0.159145802, 0.186629191, 0.031213729,-0.981934488,176.207336426,-159.382095337,-1527.282226563, 0.149996996,,,,,,,,,,,,,,
