Number of frames: 3884
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,iStemMarker_GT x,iStemMarker_GT y,iStemMarker_GT z,iStemMarker_LT x,iStemMarker_LT y,iStemMarker_LT z,iStemMarker_P1 x,iStemMarker_P1 y,iStemMarker_P1 z,iStemMarker_P2 x,iStemMarker_P2 y,iStemMarker_P2 z,iStemMarker_P3 x,iStemMarker_P3 y,iStemMarker_P3 z,iStemMarker_P4 x,iStemMarker_P4 y,iStemMarker_P4 z,iStemMarker_P5 x,iStemMarker_P5 y,iStemMarker_P5 z,iStemMarker_P6 x,iStemMarker_P6 y,iStemMarker_P6 z,iStemMarker_SL x,iStemMarker_SL y,iStemMarker_SL z,iStemMarker_SH x,iStemMarker_SH y,iStemMarker_SH z,iStemMarker_SB x,iStemMarker_SB y,iStemMarker_SB z,iStemMarker_Surf1 x,iStemMarker_Surf1 y,iStemMarker_Surf1 z,iStemMarker_Surf2 x,iStemMarker_Surf2 y,iStemMarker_Surf2 z
23,32.362602234,-46.927230835,71.131309509,14.124223709,-55.443042755,74.398147583,31.266283035,-65.373954773,78.490287781,144.818267822,-253.669311523,-1591.250488281,130.925445557,-239.526824951,-1590.060180664,150.174545288,-234.337524414,-1590.720947266,-130.649658203,296.054199219,-139.389495850,-131.180465698,276.302612305,-136.655303955,-113.492065430,285.395385742,-138.662704468,19.464839935,36.663776398,93.574714661,39.790313721,53.094619751,80.157135010,-18.906188965,98.356910706,94.911941528,-11.496714592,98.984161377,123.946998596,-6.088226318,97.322525024,67.019966125,-20.737073898,62.470046997,94.826560974,-15.255172729,63.449069977,122.283790588,-5.516602039,52.227794647,65.880607605,28.057147980,42.242485046,96.035522461,40.811100006,57.377704620,100.559913635,26.240331650,57.241462708,97.076026917,40.436141968,55.731567383,107.230003357,43.657745361,57.570442200,94.802001953,
24,32.372844696,-46.932109833,71.100898743,14.137836456,-55.429466248,74.431884766,31.284357071,-65.365737915,78.489143372,144.822463989,-253.666107178,-1591.247558594,130.928802490,-239.524353027,-1590.061401367,150.176895142,-234.335494995,-1590.722045898,-130.690994263,296.031799316,-139.397521973,-131.223129272,276.281250000,-136.653808594,-113.533500671,285.375396729,-138.667648315,19.452745438,36.755676270,93.674018860,39.776462555,53.180664063,80.246543884,-18.919618607,98.448532104,94.985900879,-11.507175446,99.089691162,124.019966125,-6.104482174,97.401260376,67.093177795,-20.749649048,62.561584473,94.917655945,-15.264942169,63.553730011,122.373901367,-5.531908035,52.305992126,65.975036621,28.045177460,42.335746765,96.131286621,40.799224854,57.473430634,100.647239685,26.228111267,57.335186005,97.164855957,40.425006866,55.830425262,107.318038940,43.645286560,57.663501740,94.888885498,
25,32.411743164,-46.937030792,71.064086914,14.187490463,-55.429718018,74.461296082,31.347400665,-65.360084534,78.479728699,144.826522827,-253.667617798,-1591.244506836,130.931747437,-239.525909424,-1590.063476563,150.178390503,-234.334716797,-1590.717285156,-130.760101318,296.050170898,-139.293991089,-131.288604736,276.299011230,-136.555511475,-113.601982117,285.396057129,-138.572006226,19.487998962,36.732013702,93.663246155,39.805473328,53.163478851,80.234176636,-18.892599106,98.419128418,95.003051758,-11.471733093,99.053443909,124.035156250,-6.085515976,97.381202698,67.106323242,-20.717628479,62.531936646,94.925628662,-15.225003242,63.517410278,122.380493164,-5.506944656,52.286331177,65.975715637,28.080385208,42.312618256,96.119338989,40.833641052,57.450855255,100.635665894,26.261514664,57.311508179,97.157646179,40.461608887,55.805988312,107.306182861,43.677970886,57.642890930,94.876724243,
26,32.461006165,-46.910839081,71.069587708,14.246519089,-55.406513214,74.499488831,31.418642044,-65.325759888,78.495674133,144.824325562,-253.666732788,-1591.245849609,130.931121826,-239.526916504,-1590.065673828,150.177612305,-234.334808350,-1590.718139648,-130.763504028,296.059844971,-139.272933960,-131.291564941,276.308715820,-136.531692505,-113.603431702,285.403106689,-138.559478760,19.593786240,36.755069733,93.629966736,39.905166626,53.182834625,80.187294006,-18.779874802,98.446205139,94.984298706,-11.342243195,99.083381653,124.012077332,-5.988936901,97.403526306,67.080299377,-20.608530045,62.559188843,94.912361145,-15.100025177,63.547508240,122.364036560,-5.415535450,52.308460236,65.955001831,28.188127518,42.335117340,96.080543518,40.945503235,57.472637177,100.587684631,26.371360779,57.334331512,97.118011475,40.577136993,55.828639984,107.258567810,43.786525726,57.663673401,94.827003479,
27,32.499317169,-46.847877502,71.110504150,14.294363976,-55.368957520,74.542419434,31.478990555,-65.264320374,78.544906616,144.825363159,-253.669189453,-1591.254394531,130.930450439,-239.525299072,-1590.062744141,150.179397583,-234.335525513,-1590.721923828,-130.658615112,296.063018799,-139.366058350,-131.191177368,276.310913086,-136.622787476,-113.503639221,285.404541016,-138.638656616,19.500881195,36.769104004,93.676231384,39.823734283,53.193363190,80.246627808,-18.867677689,98.464179993,94.995460510,-11.451271057,99.103874207,124.028564453,-6.056391716,97.417106628,67.100990295,-20.699827194,62.577327728,94.926223755,-15.211358070,63.568195343,122.381774902,-5.486605644,52.321846008,65.981231689,28.093975067,42.348587036,96.132446289,40.849521637,57.485363007,100.647285461,26.277915955,57.348094940,97.166854858,40.476112366,55.842151642,107.318099976,43.694805145,57.675464630,94.888626099,
28,32.616626740,-46.755397797,71.154769897,14.431354523,-55.318588257,74.577812195,31.633548737,-65.171051025,78.608291626,144.822601318,-253.668853760,-1591.249023438,130.928833008,-239.525268555,-1590.060546875,150.176651001,-234.334808350,-1590.720458984,-130.682769775,296.045104980,-139.381027222,-131.214752197,276.292297363,-136.641464233,-113.527931213,285.384552002,-138.654251099,19.452281952,36.702323914,93.623580933,39.776634216,53.128341675,80.198333740,-18.914182663,98.398490906,94.951698303,-11.499737740,99.032562256,123.985404968,-6.101022720,97.356132507,67.057792664,-20.747598648,62.511722565,94.875656128,-15.260955811,63.497318268,122.331718445,-5.532767296,52.261058807,65.929763794,28.045410156,42.281044006,96.081474304,40.801185608,57.416522980,100.599845886,26.229808807,57.280422211,97.118568420,40.427261353,55.772087097,107.270370483,43.646850586,57.607597351,94.841522217,
29,32.804859161,-46.686035156,71.195793152,14.638886452,-55.305866241,74.557792664,31.863901138,-65.111968994,78.618011475,144.821655273,-253.668685913,-1591.248413086,130.927078247,-239.527725220,-1590.070922852,150.171630859,-234.335968018,-1590.715209961,-130.806640625,296.105072021,-139.137908936,-131.332046509,276.351409912,-136.411392212,-113.644981384,285.447113037,-138.429611206,19.533884048,36.636863708,93.595245361,39.846199036,53.075904846,80.167770386,-18.843971252,98.324485779,94.989601135,-11.410687447,98.940650940,124.018798828,-6.048843861,97.303314209,67.086776733,-20.670305252,62.437412262,94.890838623,-15.165927887,63.405773163,122.344001770,-5.472341061,52.209129333,65.928077698,28.127508163,42.215656281,96.051254272,40.883220673,57.350654602,100.571426392,26.309602737,57.213962555,97.099533081,40.513984680,55.701702118,107.241134644,43.725093842,57.546134949,94.811363220,
30,32.939350128,-46.534557343,71.287864685,14.792073250,-55.211788177,74.642517090,32.039333344,-64.959205627,78.732444763,144.817810059,-253.667633057,-1591.247680664,130.924133301,-239.527755737,-1590.066772461,150.170394897,-234.337326050,-1590.721435547,-130.752090454,296.049316406,-139.308532715,-131.282226563,276.297302246,-136.569656372,-113.594367981,285.391845703,-138.588729858,19.494426727,36.713123322,93.630767822,39.812217712,53.141708374,80.198707581,-18.877731323,98.405380249,94.975189209,-11.452727318,99.039054871,124.006294250,-6.074687481,97.365425110,67.076675415,-20.707576752,62.518440247,94.898544312,-15.210988045,63.503505707,122.352615356,-5.502318859,52.270462036,65.946617126,28.087888718,42.292602539,96.085678101,40.843807220,57.429183960,100.599937439,26.271175385,57.291755676,97.123970032,40.472492218,55.784461975,107.270584106,43.687355042,57.620769501,94.840576172,
31,33.079181671,-46.395565033,71.364669800,14.953807831,-55.127315521,74.695465088,32.226146698,-64.818466187,78.824859619,144.816436768,-253.668212891,-1591.249755859,130.921417236,-239.527465820,-1590.066284180,150.169113159,-234.338150024,-1590.728271484,-130.724990845,296.007080078,-139.430023193,-131.254455566,276.251892090,-136.683792114,-113.569007874,285.347503662,-138.705825806,19.519620895,36.750335693,93.601425171,39.837471008,53.174499512,80.164154053,-18.853174210,98.442695618,94.924079895,-11.428660393,99.086418152,123.954971313,-6.049641132,97.393241882,67.026123047,-20.682653427,62.555702209,94.859642029,-15.186552048,63.550262451,122.313507080,-5.476787567,52.297897339,65.911514282,28.112991333,42.330745697,96.054626465,40.868686676,57.469017029,100.563919067,26.296106339,57.330249786,97.087745667,40.497264862,55.826576233,107.235122681,43.712318420,57.658649445,94.804557800,
32,33.214977264,-46.301288605,71.406356812,15.110849380,-55.089206696,74.703681946,32.406269073,-64.732604980,78.846862793,144.814147949,-253.668746948,-1591.248779297,130.921630859,-239.527984619,-1590.064208984,150.170272827,-234.337265015,-1590.723754883,-130.702972412,296.038604736,-139.382858276,-131.231842041,276.283905029,-136.640731812,-113.544723511,285.376892090,-138.660522461,19.525959015,36.727863312,93.599525452,39.844905853,53.153549194,80.165565491,-18.843421936,98.422073364,94.933654785,-11.419238091,99.059715271,123.964828491,-6.039606094,97.377403259,67.035720825,-20.674911499,62.535202026,94.862258911,-15.179071426,63.524082184,122.316337585,-5.469262600,52.282238007,65.912322998,28.119619370,42.307327271,96.053855896,40.876083374,57.444004059,100.566322327,26.303550720,57.306724548,97.089843750,40.504497528,55.800270081,107.237121582,43.719806671,57.634590149,94.806900024,
33,33.335021973,-46.241775513,71.398651123,15.244563103,-55.071208954,74.682136536,32.559337616,-64.675819397,78.827629089,144.816131592,-253.668380737,-1591.244262695,130.922119141,-239.526275635,-1590.062011719,150.169616699,-234.334197998,-1590.716674805,-130.748779297,296.055023193,-139.298049927,-131.275344849,276.300659180,-136.563934326,-113.587593079,285.393493652,-138.583190918,19.534139633,36.657711029,93.553276062,39.849971771,53.089527130,80.122146606,-18.837371826,98.349906921,94.919044495,-11.407873154,98.976280212,123.949195862,-6.038653851,97.316833496,67.018333435,-20.667482376,62.462997437,94.833663940,-15.166642189,63.441165924,122.287155151,-5.466771126,52.222141266,65.876907349,28.128028870,42.236522675,96.008224487,40.884754181,57.371894836,100.524368286,26.311584473,57.235431671,97.050613403,40.514453888,55.725494385,107.194656372,43.727394104,57.564891815,94.764617920,
34,33.367313385,-46.209453583,71.372817993,15.288128853,-55.056735992,74.662864685,32.614215851,-64.647697449,78.805831909,144.821853638,-253.666931152,-1591.249633789,130.926879883,-239.523956299,-1590.060668945,150.172683716,-234.334533691,-1590.718505859,-130.701370239,296.053710938,-139.342697144,-131.228439331,276.299255371,-136.612075806,-113.540046692,285.392700195,-138.628051758,19.560287476,36.617553711,93.478652954,39.877315521,53.051830292,80.052513123,-18.811809540,98.309249878,94.851448059,-11.385184288,98.930641174,123.882308960,-6.010329247,97.281074524,66.951782227,-20.641666412,62.422332764,94.759674072,-15.143541336,63.395786285,122.213813782,-5.438013554,52.186592102,65.802589417,28.153881073,42.196002960,95.935562134,40.910037994,57.330677032,100.455535889,26.337223053,57.194713593,96.980293274,40.539100647,55.683128357,107.125419617,43.753273010,57.524692535,94.696037292,
35,33.394420624,-46.177089691,71.340003967,15.321863174,-55.030342102,74.640335083,32.654048920,-64.613914490,78.777618408,144.824752808,-253.666534424,-1591.250000000,130.930953979,-239.525360107,-1590.060058594,150.178146362,-234.334472656,-1590.724121094,-130.684097290,296.010345459,-139.448867798,-131.210250854,276.257751465,-136.712600708,-113.524559021,285.351531982,-138.729766846,19.576139450,36.653713226,93.460731506,39.893123627,53.085395813,80.031143188,-18.800203323,98.343223572,94.812263489,-11.375868797,98.973686218,123.843544006,-5.996494770,97.307678223,66.913810730,-20.627630234,62.456150055,94.730834961,-15.131698608,63.438091278,122.185165405,-5.421043396,52.212890625,65.778030396,28.169179916,42.233463287,95.916511536,40.923984528,57.370338440,100.433021545,26.351428986,57.232360840,96.956657410,40.552627563,55.724716187,107.103424072,43.767631531,57.562850952,94.673751831,
36,33.424892426,-46.192680359,71.275909424,15.356101036,-55.050899506,74.574851990,32.690639496,-64.636978149,78.689964294,144.825271606,-253.666824341,-1591.247558594,130.930343628,-239.524948120,-1590.063598633,150.180908203,-234.335144043,-1590.722412109,-130.706756592,296.037750244,-139.364776611,-131.235916138,276.285552979,-136.630920410,-113.550720215,285.378204346,-138.651367188,19.577758789,36.633884430,93.474861145,39.893432617,53.064746857,80.042358398,-18.790637970,98.327957153,94.843658447,-11.359041214,98.953849792,123.873153687,-5.993931770,97.294349670,66.941986084,-20.622516632,62.441139221,94.758224487,-15.119678497,63.418933868,122.211296082,-5.424344540,52.199649811,65.800277710,28.172088623,42.212257385,95.929183960,40.929866791,57.346984863,100.444587708,26.356439590,57.211254120,96.971794128,40.559947968,55.700584412,107.114837646,43.772129059,57.539867401,94.684494019,
37,33.390247345,-46.207370758,71.216995239,15.321610451,-55.066425323,74.517623901,32.655693054,-64.658454895,78.619384766,144.825149536,-253.666885376,-1591.250000000,130.931381226,-239.524200439,-1590.057128906,150.178359985,-234.336364746,-1590.720581055,-130.644363403,296.037933350,-139.425704956,-131.175659180,276.284301758,-136.686767578,-113.486968994,285.378326416,-138.706497192,19.592914581,36.688308716,93.505767822,39.911338806,53.115634918,80.073226929,-18.774974823,98.383186340,94.852302551,-11.348878860,99.016075134,123.883094788,-5.973011017,97.342613220,66.953292847,-20.607284546,62.496379852,94.775321960,-15.109629631,63.480785370,122.229171753,-5.403764725,52.247631073,65.822715759,28.186853409,42.267181396,95.960464478,40.943965912,57.402847290,100.474563599,26.371198654,57.266437531,96.998970032,40.572765350,55.758071899,107.145141602,43.787315369,57.594287872,94.715049744,
38,33.403305054,-46.232521057,71.114746094,15.335175514,-55.105941772,74.395256042,32.675750732,-64.700302124,78.478851318,144.824096680,-253.667892456,-1591.250488281,130.929824829,-239.523559570,-1590.057739258,150.175048828,-234.335266113,-1590.716552734,-130.661819458,296.067657471,-139.349380493,-131.191696167,276.310760498,-136.617767334,-113.505783081,285.408691406,-138.627456665,19.517623901,36.647151947,93.541366577,39.839157104,53.081943512,80.122695923,-18.858087540,98.336997986,94.896598816,-11.443007469,98.959846497,123.930473328,-6.045468330,97.308425903,67.002098083,-20.686120987,62.449985504,94.805480957,-15.198932648,63.424736023,122.261825562,-5.470455647,52.213932037,65.854705811,28.109970093,42.226119995,96.001472473,40.863578796,57.361602783,100.525970459,26.292137146,57.224788666,97.044960022,40.490074158,55.714279175,107.195739746,43.709072113,57.555553436,94.767585754,
39,33.479846954,-46.238677979,70.992637634,15.414780617,-55.130805969,74.252250671,32.762889862,-64.721572876,78.314910889,144.823348999,-253.667617798,-1591.246337891,130.927825928,-239.522766113,-1590.065551758,150.175170898,-234.334274292,-1590.717651367,-130.741638184,296.072631836,-139.258163452,-131.269561768,276.316711426,-136.529479980,-113.587188721,285.414581299,-138.544067383,19.530479431,36.623188019,93.539291382,39.846588135,53.060573578,80.115608215,-18.846637726,98.311637878,94.917716980,-11.420948029,98.930442810,123.948799133,-6.044207573,97.287559509,67.018257141,-20.673578262,62.424575806,94.821807861,-15.176384926,63.395469666,122.276313782,-5.468223095,52.193241119,65.864082336,28.123556137,42.202053070,95.996978760,40.878364563,57.337261200,100.519149780,26.305648804,57.200496674,97.043334961,40.507339478,55.688941956,107.188858032,43.721744537,57.532150269,94.759742737,
40,33.514034271,-46.209358215,70.905364990,15.459246635,-55.127243042,74.133384705,32.810340881,-64.710777283,78.188468933,144.821350098,-253.667770386,-1591.248046875,130.927154541,-239.524032593,-1590.064453125,150.175109863,-234.334716797,-1590.722778320,-130.712326050,296.040069580,-139.358489990,-131.240097046,276.284515381,-136.621444702,-113.556083679,285.379547119,-138.642959595,19.583353043,36.675186157,93.519729614,39.898288727,53.105472565,80.085502625,-18.788871765,98.367095947,94.879402161,-11.357899666,98.997390747,123.909019470,-5.991539955,97.330474854,66.978149414,-20.618534088,62.480144501,94.798866272,-15.116312027,63.462009430,122.251876831,-5.419157982,52.235645294,65.842567444,28.177289963,42.254425049,95.973541260,40.934059143,57.390548706,100.487068176,26.360702515,57.253452301,97.014099121,40.564102173,55.745037079,107.157539368,43.776409149,57.582832336,94.727058411,
41,33.572944641,-46.190849304,70.816207886,15.523471832,-55.140354156,74.008934021,32.882011414,-64.710357666,78.062011719,144.818878174,-253.666549683,-1591.247192383,130.925796509,-239.524047852,-1590.062988281,150.174102783,-234.334899902,-1590.719726563,-130.699539185,296.060638428,-139.330307007,-131.229217529,276.305145264,-136.597656250,-113.542938232,285.397949219,-138.613494873,19.522193909,36.631465912,93.524353027,39.841606140,53.062522888,80.097679138,-18.844058990,98.326972961,94.888999939,-11.419074059,98.950378418,123.920257568,-6.041030884,97.294937134,66.990196228,-20.677345276,62.440219879,94.800415039,-15.180732727,63.415725708,122.254920959,-5.472970009,52.200302124,65.845207214,28.116193771,42.209320068,95.981056213,40.873550415,57.343200684,100.500434875,26.300914764,57.208301544,97.024398804,40.502037048,55.696304321,107.170509338,43.717124939,57.536396027,94.741096497,
42,33.659934998,-46.152740479,70.751739502,15.621648788,-55.135086060,73.915306091,32.993148804,-64.685379028,77.963485718,144.821884155,-253.667404175,-1591.243530273,130.927200317,-239.524520874,-1590.064941406,150.172988892,-234.334869385,-1590.719604492,-130.771789551,296.039733887,-139.305648804,-131.296691895,276.283294678,-136.576370239,-113.611602783,285.378997803,-138.593673706,19.537460327,36.595539093,93.476768494,39.851600647,53.032535553,80.049552917,-18.839401245,98.284049988,94.859039307,-11.409399033,98.903640747,123.889190674,-6.041112900,97.259193420,66.957756042,-20.666383743,62.396995544,94.764518738,-15.165119171,63.368625641,122.218215942,-5.465334892,52.164863586,65.804824829,28.130918503,42.174468994,95.933013916,40.886402130,57.309799194,100.452766418,26.313165665,57.172950745,96.979217529,40.516368866,55.661663055,107.122634888,43.728931427,57.504512787,94.693000793,
43,33.705188751,-46.136619568,70.707298279,15.673699379,-55.150371552,73.825309753,33.052387238,-64.684829712,77.887039185,144.823654175,-253.667678833,-1591.246582031,130.927246094,-239.524887085,-1590.061889648,150.173751831,-234.334823608,-1590.714965820,-130.744613647,296.069763184,-139.264205933,-131.268203735,276.311218262,-136.541320801,-113.584228516,285.409301758,-138.549987793,19.512258530,36.562862396,93.483062744,39.829284668,53.005962372,80.067649841,-18.870437622,98.247566223,94.872924805,-11.449847221,98.858459473,123.905586243,-6.063076973,97.232841492,66.975524902,-20.694269180,62.360382080,94.766258240,-15.201913834,63.323657990,122.221977234,-5.482992172,52.138912201,65.808151245,28.104421616,42.141738892,95.943855286,40.857135773,57.276725769,100.472640991,26.285022736,57.139732361,96.994407654,40.485095978,55.626415253,107.141838074,43.701496124,57.473548889,94.713790894,
44,33.736587524,-46.132808685,70.647987366,15.712538719,-55.169231415,73.748405457,33.093334198,-64.694458008,77.808166504,144.819412231,-253.668273926,-1591.246215820,130.927810669,-239.524154663,-1590.058959961,150.175949097,-234.336059570,-1590.709228516,-130.662918091,296.133209229,-139.206466675,-131.191696167,276.374664307,-136.487625122,-113.504676819,285.468627930,-138.492538452,19.505064011,36.543594360,93.505729675,39.827594757,52.984386444,80.095832825,-18.862667084,98.237442017,94.903564453,-11.445112228,98.840759277,123.937179565,-6.052509308,97.225097656,67.007369995,-20.695278168,62.350727081,94.789642334,-15.205711365,63.307201385,122.246139526,-5.483332157,52.131259918,65.831138611,28.098329544,42.119903564,95.968597412,40.854236603,57.250854492,100.501815796,26.282505035,57.118125916,97.021797180,40.481075287,55.599315643,107.170555115,43.699291229,57.448127747,94.743270874,
45,33.769924164,-46.112838745,70.602661133,15.754685402,-55.160385132,73.710548401,33.146083832,-64.679214478,77.745697021,144.820419312,-253.669326782,-1591.244384766,130.926116943,-239.524246216,-1590.059936523,150.172729492,-234.335540771,-1590.710571289,-130.716125488,296.106506348,-139.218719482,-131.244110107,276.348236084,-136.495147705,-113.555763245,285.443511963,-138.509414673,19.555837631,36.575477600,93.491630554,39.872310638,53.014122009,80.069908142,-18.813940048,98.268005371,94.890922546,-11.384806633,98.878135681,123.921470642,-6.014876366,97.249954224,66.989837646,-20.645076752,62.381198883,94.785751343,-15.144579887,63.344058990,122.239891052,-5.444254875,52.155895233,65.823455811,28.149856567,42.152694702,95.949729919,40.906944275,57.285198212,100.474479675,26.333806992,57.151073456,97.000389099,40.536506653,55.635135651,107.143798828,43.749671936,57.481296539,94.714797974,
46,33.764923096,-46.085235596,70.574020386,15.748869896,-55.134433746,73.685783386,33.144435883,-64.650680542,77.717010498,144.822128296,-253.668014526,-1591.247558594,130.922531128,-239.524719238,-1590.055541992,150.170745850,-234.333908081,-1590.717163086,-130.711898804,296.025512695,-139.389160156,-131.239273071,276.268981934,-136.659500122,-113.550521851,285.368255615,-138.669128418,19.506534576,36.599468231,93.470954895,39.825748444,53.037715912,80.052833557,-18.875787735,98.285026550,94.833488464,-11.459573746,98.905929565,123.867050171,-6.064190388,97.260475159,66.938323975,-20.699939728,62.397830963,94.739036560,-15.211734772,63.370578766,122.195205688,-5.484356880,52.166145325,65.786727905,28.098381042,42.179134369,95.931106567,40.850551605,57.315559387,100.456512451,26.278974533,57.177490234,96.976081848,40.477481842,55.667556763,107.126243591,43.695785522,57.510364532,94.698074341,
47,33.769519806,-46.114040375,70.493209839,15.753495216,-55.152751923,73.627815247,33.150180817,-64.681549072,77.629409790,144.819335938,-253.668121338,-1591.248046875,130.923995972,-239.524780273,-1590.059570313,150.172622681,-234.334701538,-1590.717895508,-130.694290161,296.057281494,-139.343185425,-131.221649170,276.300842285,-136.615203857,-113.533447266,285.396270752,-138.626022339,19.523326874,36.593273163,93.476196289,39.842830658,53.030139923,80.056861877,-18.851285934,98.283393860,94.848770142,-11.431274414,98.901000977,123.881431580,-6.043411732,97.259582520,66.951904297,-20.679822922,62.396423340,94.751556396,-15.187975883,63.366237640,122.207077026,-5.469232559,52.165275574,65.796508789,28.116182327,42.171669006,95.935668945,40.870765686,57.306171417,100.460731506,26.298738480,57.170169830,96.982139587,40.498367310,55.657676697,107.130348206,43.715290070,57.501091003,94.701965332,
48,33.740921021,-46.146282196,70.407218933,15.728926659,-55.175090790,73.585418701,33.125473022,-64.714385986,77.548171997,144.819961548,-253.669158936,-1591.248657227,130.925033569,-239.523101807,-1590.056884766,150.172882080,-234.333969116,-1590.714965820,-130.663360596,296.077545166,-139.331375122,-131.189514160,276.320159912,-136.606658936,-113.503318787,285.414184570,-138.613952637,19.525638580,36.571842194,93.461250305,39.846847534,53.010444641,80.046615601,-18.847763062,98.262596130,94.840003967,-11.430651665,98.875335693,123.873428345,-6.037106037,97.243003845,66.944129944,-20.677087784,62.375690460,94.736778259,-15.187965393,63.340946198,122.193016052,-5.463786125,52.148876190,65.781524658,28.118347168,42.149665833,95.922576904,40.872817993,57.283149719,100.451293945,26.301141739,57.148040771,96.971191406,40.499717712,55.633583069,107.120582581,43.717933655,57.478946686,94.692741394,
49,33.714126587,-46.169944763,70.340988159,15.701424599,-55.182159424,73.561645508,33.099205017,-64.734161377,77.484817505,144.821029663,-253.666397095,-1591.248413086,130.927398682,-239.523925781,-1590.053344727,150.175292969,-234.333953857,-1590.714233398,-130.639633179,296.066162109,-139.372161865,-131.167114258,276.309173584,-136.645736694,-113.482849121,285.405151367,-138.646469116,19.463861465,36.591899872,93.509132385,39.789813995,53.030345917,80.101455688,-18.913589478,98.280616760,94.865638733,-11.508818626,98.896598816,123.902206421,-6.091080666,97.259056091,66.975311279,-20.740850449,62.393596649,94.765090942,-15.263421059,63.361804962,122.223655701,-5.514732838,52.164855957,65.817298889,28.055219650,42.170448303,95.973518372,40.806926727,57.305091858,100.506217957,26.236713409,57.168819427,97.019935608,40.431087494,55.656147003,107.175445557,43.654460907,57.500484467,94.748847961,
