Number of frames: 3884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency: 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units: mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumMarker R00,HumMarker R01,HumMarker R02,HumMarker R10,HumMarker R11,HumMarker R12,HumMarker R20,HumMarker R21,HumMarker R22,HumMarker x,HumMarker y,HumMarker z,HumMarker Error,StemMarker R00,StemMarker R01,StemMarker R02,StemMarker R10,StemMarker R11,StemMarker R12,StemMarker R20,StemMarker R21,StemMarker R22,StemMarker x,StemMarker y,StemMarker z,StemMarker Error
2003,0.842474699,0.538600743,-0.012067568,0.473344892,-0.750726819,-0.460818678,-0.257256746,0.382515937,-0.88741225,-2.538000345,7.360690594,57.85658646,0.370997548,-0.701086462,0.711635113,-0.045312356,0.710544288,0.70253545,0.0396333,0.060037985,-0.004410063,-0.99818629,141.9816895,-242.5105286,-1590.673218,0.143266127,-0.031743854,0.998601615,0.042275999,-0.989978075,-0.037236787,0.136223689,0.137607396,-0.037528045,0.989775717,-125.1036911,285.8674011,-138.3387756,0.110409513
2004,0.843680084,0.536716223,-0.011813289,0.471123189,-0.750763893,-0.463029712,-0.257384568,0.385083467,-0.886264026,-2.556796551,7.342281342,57.95365143,0.374457091,-0.701100707,0.711628616,-0.0451947,0.710523844,0.702543557,0.039856162,0.060114026,-0.004168726,-0.998182833,141.9831085,-242.5108337,-1590.674438,0.143466786,-0.031625018,0.998594701,0.042525887,-0.990022659,-0.03714202,0.135925218,0.137313709,-0.037802953,0.989805996,-125.1012878,285.8983154,-138.2834778,0.10938035
2005,0.844128788,0.535974026,-0.013359045,0.469429135,-0.750902534,-0.464523137,-0.259003669,0.385846227,-0.885460258,-2.612013578,7.370866299,58.11142731,0.374162316,-0.701097488,0.711630642,-0.045212444,0.710523546,0.70254153,0.039896052,0.06015487,-0.004153484,-0.998180389,141.9825439,-242.5090942,-1590.672119,0.142963171,-0.031681966,0.99859339,0.042514414,-0.990037501,-0.037192237,0.135803089,0.137193277,-0.037788354,0.989823222,-125.0982513,285.9003601,-138.279129,0.109363183
2006,0.843259096,0.537380874,-0.011654088,0.472270072,-0.751091897,-0.461326271,-0.256661206,0.383513719,-0.887153983,-2.693410635,7.447384357,58.35095215,0.369848222,-0.701119363,0.711618364,-0.045065049,0.710525036,0.702553511,0.039655481,0.059880182,-0.00421662,-0.998196602,141.9806061,-242.5080872,-1590.669678,0.143803835,-0.031762294,0.998593032,0.04246312,-0.99002254,-0.037268188,0.135891184,0.137282521,-0.037723228,0.989813328,-125.1407242,285.8898621,-138.2591248,0.109450959
2007,0.842428863,0.538714409,-0.010016669,0.47501719,-0.751338243,-0.458093166,-0.25430733,0.381152838,-0.888847709,-2.79043889,7.530525684,58.58783722,0.373494476,-0.701161742,0.711579502,-0.045021128,0.710496128,0.702592432,0.039485835,0.059728812,-0.004301384,-0.998205364,141.9771423,-242.508728,-1590.671875,0.144127876,-0.031660985,0.99859333,0.042531967,-0.989987254,-0.037187856,0.136169851,0.137559965,-0.037794836,0.989772081,-125.1738663,285.8708191,-138.2668915,0.109214433
2008,0.842433274,0.538713336,-0.009703868,0.475111604,-0.751226783,-0.458178222,-0.254116535,0.381374151,-0.888807416,-2.871581554,7.591526985,58.7312851,0.373404831,-0.701114416,0.711622596,-0.045075405,0.710546136,0.702547967,0.039375618,0.059688218,-0.004421341,-0.998207211,141.9727631,-242.5079956,-1590.671143,0.144295454,-0.031644456,0.998577297,0.042918611,-0.989947021,-0.037235532,0.136449441,0.137853414,-0.038169283,0.989716887,-125.1615982,285.8636475,-138.294342,0.108591363
2009,0.843058586,0.537746489,-0.008998941,0.474203467,-0.751124263,-0.459285825,-0.253738642,0.382937521,-0.88824296,-2.953338623,7.615654945,58.83305359,0.375878751,-0.701069295,0.711646855,-0.045393024,0.710547507,0.702523768,0.039780799,0.060199562,-0.004364803,-0.998176813,141.9696045,-242.5076752,-1590.668579,0.144288123,-0.031707942,0.998599768,0.042345446,-0.990007639,-0.037202943,0.136018038,0.137402952,-0.037609462,0.98980099,-125.0833206,285.8772583,-138.3369293,0.109499149
2010,0.843124688,0.537657976,-0.008043308,0.474443734,-0.750869095,-0.459454864,-0.253069043,0.383561641,-0.888164699,-3.012513399,7.617685795,58.92163849,0.374482572,-0.701129615,0.711602569,-0.045154925,0.710499883,0.702569842,0.039818082,0.060059141,-0.004164932,-0.998186111,141.9686432,-242.5074615,-1590.671021,0.142508119,-0.031636611,0.998613477,0.042073999,-0.990030587,-0.03708972,0.135881618,0.137253731,-0.03735571,0.989831269,-125.1249771,285.895752,-138.2657013,0.109874748
2011,0.842782676,0.538207948,-0.007035702,0.475181282,-0.750101626,-0.459945917,-0.252824038,0.384291232,-0.887919009,-3.09899497,7.592019081,58.97277069,0.371006638,-0.701202214,0.711537957,-0.045045938,0.710432768,0.702635884,0.039849553,0.060005367,-0.004059517,-0.998189747,141.9727631,-242.5075226,-1590.670288,0.142875955,-0.031554539,0.998613119,0.042143323,-0.990046382,-0.037014298,0.135786787,0.137158379,-0.037439156,0.989841342,-125.1590881,285.8952026,-138.2340088,0.109448768
2012,0.84278661,0.538227737,-0.004646629,0.475920975,-0.749200165,-0.460649848,-0.251415789,0.386018127,-0.887569785,-3.16989398,7.528588772,58.9925499,0.372050434,-0.701137781,0.711610019,-0.044909921,0.710502684,0.702563584,0.0398787,0.059930157,-0.003948157,-0.998194754,141.9752808,-242.5084076,-1590.670654,0.144077837,-0.031684253,0.998589516,0.042604275,-0.990064681,-0.037199181,0.135602534,0.136996105,-0.037884522,0.989846885,-125.141716,285.9225159,-138.19104,0.109202713
2013,0.843296766,0.537430167,-0.004403685,0.474458456,-0.748285174,-0.46363613,-0.252467245,0.388893455,-0.8860147,-3.179730892,7.431315899,58.96419525,0.371067107,-0.701184392,0.711576939,-0.044706579,0.710479438,0.702597201,0.039699998,0.059660323,-0.003926088,-0.998210967,141.9796143,-242.5101166,-1590.671265,0.143415943,-0.031657618,0.998575628,0.042947762,-0.990063012,-0.037220169,0.135609299,0.137014657,-0.038227923,0.98983109,-125.1910019,285.9186707,-138.1531219,0.109385498
2014,0.843819082,0.536620855,-0.002711117,0.473849803,-0.747465789,-0.465576261,-0.251864403,0.391577482,-0.885003626,-3.1946733,7.36152029,59.00285721,0.372228682,-0.701147497,0.711593032,-0.04502809,0.710503697,0.702579081,0.039585847,0.059804808,-0.004237107,-0.998201072,141.9820557,-242.5101166,-1590.668579,0.14360851,-0.031726751,0.998589516,0.042571507,-0.990023077,-0.037247933,0.13589333,0.137287363,-0.037835319,0.989808381,-125.1600342,285.881958,-138.2579803,0.10958159
2015,0.844055057,0.536255836,-0.000819071,0.473712057,-0.746326566,-0.467539817,-0.251332283,0.394241363,-0.883971632,-3.236238241,7.286308289,59.01395035,0.371598691,-0.701157808,0.711545885,-0.045608729,0.710457981,0.702624321,0.039603323,0.060225386,-0.004634907,-0.998174012,141.9820099,-242.5104675,-1590.670288,0.142560244,-0.031652048,0.998606622,0.042224579,-0.989970148,-0.037141837,0.136306942,0.137685314,-0.03748668,0.989766359,-125.1120453,285.8215332,-138.4264374,0.109286413
2016,0.844256699,0.535938919,0.00026024,0.473590493,-0.745812714,-0.468482047,-0.250883669,0.39564237,-0.883472979,-3.239294529,7.171850204,59.02702332,0.374945074,-0.701179564,0.711556256,-0.045110062,0.710449159,0.702617288,0.039887358,0.060077209,-0.004080205,-0.998185396,141.9819946,-242.510788,-1590.673584,0.142655879,-0.031530041,0.998608947,0.042260993,-0.990071118,-0.036999483,0.135610387,0.136985391,-0.037565589,0.989860475,-125.1376495,285.8939819,-138.251236,0.109122038
2017,0.844553053,0.53547132,0.000798186,0.473141372,-0.745545745,-0.469360024,-0.250733733,0.396777093,-0.883006573,-3.247546911,7.070506573,59.04930115,0.371170104,-0.701079071,0.71167469,-0.044803388,0.710554719,0.70249927,0.040084634,0.060001567,-0.003732762,-0.998191297,141.9790649,-242.5103455,-1590.673218,0.145228624,-0.031730894,0.998605788,0.042186528,-0.990049183,-0.037192456,0.135717556,0.137097344,-0.037460301,0.989848971,-125.1069946,285.961792,-138.139267,0.108765662
2018,0.844649374,0.535315573,0.00216097,0.473157436,-0.744672775,-0.470727652,-0.250378609,0.398622274,-0.882275939,-3.274323225,7.014659882,59.06406021,0.371193796,-0.701156616,0.711558878,-0.045424204,0.710456789,0.702612996,0.039825682,0.060253955,-0.004347892,-0.998173594,141.9779968,-242.5097961,-1590.673584,0.144233048,-0.031616818,0.998620689,0.041919041,-0.98998785,-0.037060782,0.136200532,0.137566209,-0.037193112,0.989794016,-125.108902,285.8604736,-138.3486786,0.108310558
2019,0.844561994,0.535451889,0.002492296,0.473146081,-0.744092405,-0.471655875,-0.250694543,0.399521858,-0.881779134,-3.246883392,6.923068047,59.09467697,0.372116566,-0.701128602,0.711610079,-0.045053642,0.71053344,0.702560842,0.03937706,0.059674036,-0.004403734,-0.998208225,141.9776001,-242.5087433,-1590.67395,0.143652558,-0.031628888,0.998595715,0.042500064,-0.989992201,-0.037150662,0.136144236,0.137531951,-0.037768643,0.989777029,-125.1675034,285.8623962,-138.291687,0.108036071
2020,0.844296455,0.53586489,0.003505166,0.473816127,-0.74344641,-0.47200188,-0.250323325,0.400170296,-0.881590605,-3.289614439,6.807011127,59.10959244,0.368134588,-0.701116085,0.711626709,-0.044984706,0.710525453,0.702546,0.039783038,0.059914496,-0.004070249,-0.998195231,141.976532,-242.5072174,-1590.669678,0.143498912,-0.03172265,0.998584092,0.042701952,-0.989983559,-0.037272565,0.136173844,0.137572646,-0.037954435,0.989764214,-125.1340027,285.9080811,-138.2225952,0.108333766
2021,0.844035387,0.536262214,0.005203927,0.475121468,-0.743233681,-0.471023649,-0.248724476,0.400033146,-0.882105231,-3.315416336,6.728061676,59.15519714,0.370945334,-0.701089442,0.711666882,-0.044765316,0.710551322,0.702507079,0.04000821,0.059920467,-0.003758721,-0.998196065,141.9770355,-242.5081177,-1590.672119,0.143465623,-0.031758204,0.998588622,0.042569801,-0.990045905,-0.037272237,0.135719463,0.137114584,-0.037835851,0.989832342,-125.122551,285.9571228,-138.1352844,0.109489098
2022,0.843819797,0.536592603,0.006048023,0.475613385,-0.742612422,-0.471506834,-0.24851574,0.400743335,-0.88184166,-3.330857277,6.719519615,59.16868591,0.37239024,-0.701091945,0.711649179,-0.045005925,0.710569084,0.702521682,0.039432175,0.059679512,-0.004334239,-0.998208165,141.9767303,-242.5090027,-1590.671753,0.143496349,-0.031754639,0.998588443,0.042575829,-0.989993751,-0.03728395,0.136096761,0.137492061,-0.037828103,0.989780247,-125.1517181,285.8791199,-138.2681427,0.109498329
2023,0.843865573,0.536526144,0.005538946,0.475161672,-0.742474914,-0.472178429,-0.249223515,0.401086986,-0.881485641,-3.366082191,6.683940887,59.14485169,0.369159877,-0.701146066,0.711598337,-0.044966355,0.710510135,0.702573895,0.039563134,0.059745248,-0.004209515,-0.998204768,141.9773407,-242.5088043,-1590.674072,0.143047646,-0.03162159,0.998591661,0.042600974,-0.990022659,-0.037148874,0.135923222,0.137314364,-0.03787782,0.989803016,-125.1654053,285.8843689,-138.2482758,0.109604485
2024,0.844084263,0.536181331,0.005596343,0.474916965,-0.742711782,-0.472052038,-0.248949021,0.401109487,-0.881552935,-3.382956028,6.674789906,59.14707565,0.370423436,-0.701106012,0.711634755,-0.045015421,0.710547447,0.702536821,0.039553367,0.059772536,-0.004254488,-0.99820298,141.9772797,-242.508667,-1590.671387,0.142804831,-0.03167931,0.998594344,0.042493653,-0.990017235,-0.037192367,0.135950267,0.137339622,-0.037762638,0.98980391,-125.1462784,285.8848572,-138.2624054,0.109256484
2025,0.84389168,0.536471367,0.006728717,0.475456804,-0.741984963,-0.472651064,-0.248571172,0.402065516,-0.881223917,-3.407556534,6.638242245,59.08413315,0.370240122,-0.7011379,0.711601079,-0.045049656,0.710519433,0.70257026,0.039459877,0.059730243,-0.004341842,-0.998205066,141.9757843,-242.5079193,-1590.664917,0.143483803,-0.031665958,0.998586118,0.042696718,-0.989984035,-0.037216108,0.136186019,0.137582466,-0.03795661,0.989762783,-125.1649857,285.8664856,-138.2763214,0.108739875
2026,0.843634427,0.536848307,0.00865262,0.476523697,-0.741216838,-0.472781926,-0.247398704,0.402978271,-0.881136954,-3.482181072,6.592549324,59.03337097,0.369450718,-0.701161623,0.711563945,-0.045266848,0.710448921,0.70260942,0.040029313,0.060288329,-0.004092766,-0.998172581,141.9754181,-242.5084381,-1590.668457,0.143954679,-0.031675886,0.998613119,0.042052131,-0.990017354,-0.037128873,0.135967031,0.137339815,-0.037325464,0.98982048,-125.1071625,285.8930664,-138.2795563,0.10922911
2027,0.843721986,0.536713362,0.008479586,0.476418674,-0.7414729,-0.472486168,-0.247302279,0.402686805,-0.881297231,-3.471114159,6.568984032,59.0177269,0.369720012,-0.70117712,0.71157378,-0.044870146,0.710454881,0.702601135,0.040068004,0.060037162,-0.003783445,-0.998188913,141.9765167,-242.5088196,-1590.671265,0.144154683,-0.031611525,0.99861443,0.042071857,-0.990055203,-0.037058122,0.135711163,0.137082219,-0.037363421,0.989854813,-125.1424255,285.9359436,-138.1619568,0.110060915
2028,0.843843162,0.536524713,0.008372353,0.476302207,-0.741757631,-0.472156644,-0.247113422,0.402413905,-0.881474912,-3.457824945,6.593477726,59.04267883,0.373138815,-0.701161683,0.711586893,-0.044904966,0.710489333,0.702586412,0.039714951,0.059810255,-0.004057899,-0.998201489,141.9781036,-242.5077057,-1590.6698,0.142781675,-0.031632505,0.998595655,0.042498853,-0.989986956,-0.037155483,0.136180997,0.137568817,-0.037765566,0.989772022,-125.164772,285.9011536,-138.2111359,0.108444653
2029,0.843692362,0.536770046,0.007821408,0.476124138,-0.741480589,-0.472770959,-0.247969851,0.402597189,-0.881150663,-3.451956749,6.604520321,59.03616333,0.371308267,-0.701153755,0.71159178,-0.044950347,0.710511506,0.702580035,0.039429765,0.059639115,-0.004291411,-0.998210788,141.9789124,-242.5082397,-1590.671143,0.143559858,-0.031557269,0.998591721,0.042645846,-0.989968956,-0.037106663,0.136324823,0.137715295,-0.037916023,0.989745855,-125.1819,285.8707581,-138.255127,0.107682392
2030,0.843614817,0.536887586,0.008103095,0.476409823,-0.741454005,-0.472524703,-0.247684598,0.402489275,-0.881280184,-3.457489729,6.603318214,59.05765152,0.372148961,-0.701157928,0.71159035,-0.044908497,0.710503161,0.702582181,0.039542064,0.059689656,-0.004182398,-0.998208225,141.9807892,-242.5072632,-1590.6698,0.144009113,-0.031519532,0.998598039,0.04252601,-0.990000784,-0.03704454,0.136110663,0.137495205,-0.037810639,0.989780486,-125.1768646,285.8840942,-138.2308807,0.109472878
2031,0.843468487,0.537121832,0.007820434,0.476457775,-0.741322577,-0.472682655,-0.248090684,0.402419001,-0.881198049,-3.457759619,6.554094315,59.01729584,0.368809015,-0.701171696,0.711603999,-0.044474803,0.710492671,0.702571452,0.039918467,0.059652872,-0.003609322,-0.998212636,141.9812164,-242.5080109,-1590.671265,0.144355327,-0.03143464,0.998595238,0.042654693,-0.990106463,-0.03694953,0.135365754,0.136751667,-0.037977513,0.989877105,-125.1876602,285.9636536,-138.0645599,0.109854415
2032,0.843394458,0.537232041,0.00821663,0.476628929,-0.741020322,-0.472983867,-0.248013392,0.402828276,-0.881032825,-3.478815556,6.579919815,59.00854111,0.368128002,-0.701150954,0.711587548,-0.045060936,0.710484564,0.702585518,0.039815661,0.059991486,-0.004098312,-0.998190463,141.979248,-242.5074158,-1590.665405,0.142257273,-0.031525668,0.998602033,0.042429119,-0.990052402,-0.037023179,0.135740712,0.137121797,-0.037727736,0.989835501,-125.1403275,285.896637,-138.2380524,0.109709531
2033,0.843201399,0.537537873,0.008025284,0.476840734,-0.740929306,-0.472912967,-0.24826245,0.402587652,-0.881072581,-3.502700567,6.583231449,59.02768326,0.369274735,-0.701111257,0.711612701,-0.04528245,0.710495174,0.702560186,0.040073402,0.060330383,-0.004077049,-0.998170137,141.9784088,-242.5089722,-1590.669434,0.142492563,-0.031713501,0.998617291,0.041926153,-0.990029812,-0.037145261,0.135871917,0.137241408,-0.037199166,0.989838898,-125.081955,285.9042053,-138.2791443,0.109533407
2034,0.842986524,0.537873149,0.008142096,0.477265954,-0.740845084,-0.472616017,-0.248175412,0.402294844,-0.881230891,-3.491065502,6.589745522,59.05495071,0.371344805,-0.701101422,0.711632729,-0.045117419,0.710515678,0.702540398,0.040053956,0.06020052,-0.003974747,-0.998178363,141.9731903,-242.5098877,-1590.670044,0.143721938,-0.031709161,0.998624682,0.041753169,-0.990053058,-0.037111193,0.135711789,0.137074649,-0.037034545,0.989868164,-125.0940094,285.9238586,-138.2334595,0.108864538
2035,0.842579901,0.538514018,0.007858003,0.477488697,-0.740189195,-0.473417789,-0.249125719,0.402644455,-0.880802929,-3.466834545,6.605972767,59.05372238,0.371708751,-0.701130092,0.71160996,-0.045030415,0.710527122,0.702561378,0.039478991,0.05973028,-0.004315424,-0.998205185,141.9695282,-242.5090942,-1590.66626,0.143607154,-0.031618059,0.998596609,0.042486064,-0.990019202,-0.03713071,0.135953233,0.137339979,-0.037763443,0.98980391,-125.1625748,285.875824,-138.2675323,0.109208755
2036,0.842299461,0.538949728,0.008050228,0.477813542,-0.739673972,-0.473895162,-0.249451131,0.403008103,-0.880544424,-3.470477343,6.591909885,59.059021,0.371212006,-0.701144755,0.711605489,-0.04487421,0.710514903,0.70256722,0.039596394,0.059704158,-0.004120992,-0.998207569,141.9693298,-242.5092926,-1590.668701,0.144108459,-0.031569328,0.99856925,0.043161031,-0.990065634,-0.037161786,0.135606334,0.137016252,-0.038451254,0.989822209,-125.173111,285.9013367,-138.2092896,0.108787648
2037,0.842149615,0.539185107,0.007967219,0.477723002,-0.73913604,-0.474824846,-0.25012964,0.403679669,-0.880044281,-3.455801487,6.602596283,59.06786346,0.370579243,-0.701095402,0.7116521,-0.044906404,0.71057874,0.702518642,0.039311647,0.059523799,-0.004348321,-0.998217404,141.9715118,-242.5076447,-1590.667358,0.144888371,-0.031642415,0.998558283,0.043359537,-0.990012407,-0.037275419,0.135963097,0.137383327,-0.038624279,0.989764631,-125.1766663,285.8799744,-138.2475891,0.108755618
2038,0.842060149,0.539309204,0.008960462,0.478087574,-0.738573074,-0.475333661,-0.249733865,0.4045434,-0.879759967,-3.449729919,6.609464645,59.07969666,0.372806907,-0.701100826,0.711642027,-0.044981226,0.710573375,0.702528179,0.039239846,0.0595253,-0.004451372,-0.998216867,141.9745331,-242.5078125,-1590.66687,0.14387174,-0.031638402,0.998572648,0.043029707,-0.990008831,-0.037227567,0.136002243,0.13741003,-0.038296901,0.989773631,-125.1776962,285.8651123,-138.2781525,0.109200336
2039,0.841876984,0.53957504,0.01009779,0.478480786,-0.737638772,-0.47638765,-0.249598354,0.405891389,-0.879177392,-3.4884727,6.580132484,59.06046677,0.370592535,-0.70112741,0.711602211,-0.045195851,0.710510552,0.702569306,0.039637659,0.059959464,-0.004321077,-0.998191476,141.9776154,-242.5080414,-1590.670288,0.142968267,-0.031565614,0.998591125,0.042653397,-0.989989877,-0.037110131,0.136172295,0.137563333,-0.037928071,0.989766538,-125.1353378,285.8739929,-138.2997437,0.108047128
2040,0.84168452,0.539869547,0.010394723,0.478716403,-0.737161517,-0.476889431,-0.249795482,0.406366557,-0.878901839,-3.504571199,6.555875778,59.09593582,0.370183229,-0.701134026,0.711585999,-0.045346733,0.710477591,0.702586293,0.039925978,0.06027076,-0.004224374,-0.998173118,141.9802704,-242.5076599,-1590.666138,0.142639801,-0.031617291,0.998609483,0.04218353,-0.989969254,-0.037102368,0.136324123,0.137699679,-0.037450198,0.989765763,-125.1003723,285.8834839,-138.307785,0.108370692
2041,0.840879142,0.541107655,0.011168378,0.480703592,-0.737211525,-0.474808544,-0.248689085,0.404625297,-0.880018175,-3.526347399,6.552517891,59.23981857,0.369148761,-0.701175928,0.711552203,-0.045230053,0.710429907,0.702621877,0.040146135,0.060345702,-0.00398328,-0.998169541,141.9817047,-242.5058746,-1590.661499,0.142742261,-0.031600181,0.998626351,0.04179424,-0.990032911,-0.037015274,0.135885,0.137245372,-0.037083685,0.989842653,-125.10923,285.9062195,-138.2467194,0.109204903
2042,0.839913487,0.54258889,0.011942979,0.482895404,-0.73710382,-0.472747296,-0.247704223,0.402834028,-0.881117105,-3.520727158,6.598581314,59.36956406,0.367953271,-0.701111972,0.71162045,-0.045147795,0.710530043,0.702550888,0.039613478,0.059908386,-0.004305383,-0.998194575,141.9793091,-242.5066528,-1590.664795,0.144521058,-0.031651068,0.99858582,0.042715039,-0.989983857,-0.037204035,0.136190236,0.137586802,-0.037976634,0.989761412,-125.1365051,285.8769531,-138.2845612,0.108340524
2043,0.839494884,0.543196917,0.013614768,0.484439611,-0.73686868,-0.471532404,-0.246102661,0.402444601,-0.88174361,-3.538616896,6.637386799,59.4662056,0.369214177,-0.701087713,0.711639762,-0.045219589,0.710564435,0.702529907,0.039367974,0.059783932,-0.004531029,-0.998201013,141.9754639,-242.5075836,-1590.663086,0.144145101,-0.031676944,0.998579025,0.042854108,-0.98993969,-0.037260603,0.136495456,0.137898266,-0.038099226,0.989713371,-125.1425476,285.8527527,-138.3287506,0.108342133
