Number of frames: 3950
Frequency: 100
Units: mm

Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumTracker R00,HumTracker R01,HumTracker R02,HumTracker R10,HumTracker R11,HumTracker R12,HumTracker R20,HumTracker R21,HumTracker R22,HumTracker x,HumTracker y,HumTracker z,HumTracker Error,StemTracker R00,StemTracker R01,StemTracker R02,StemTracker R10,StemTracker R11,StemTracker R12,StemTracker R20,StemTracker R21,StemTracker R22,StemTracker x,StemTracker y,StemTracker z,StemTracker Error
1013, 0.546119690, 0.831420481,-0.102436453, 0.815081537,-0.555609763,-0.164133668,-0.193378791, 0.006142566,-0.981104910,18.393926620,30.521545410,82.516738892, 0.307922304,-0.716872871, 0.695657492, 0.046410538, 0.695782661, 0.718072891,-0.016054394,-0.044494510, 0.020782690,-0.998793423,133.326522827,-93.288948059,-1460.959350586, 0.131831586,,,,,,,,,,,,,,
1014, 0.546280265, 0.831338286,-0.102247261, 0.814918220,-0.555727899,-0.164544463,-0.193613783, 0.006564237,-0.981055856,18.399864197,30.532121658,82.503417969, 0.307921052,-0.716834545, 0.695702136, 0.046334337, 0.695820808, 0.718033493,-0.016166819,-0.044516895, 0.020651460,-0.998795211,133.324188232,-93.290863037,-1460.959472656, 0.130586892,,,,,,,,,,,,,,
1015, 0.546638548, 0.831111908,-0.102172621, 0.814665556,-0.556063890,-0.164660096,-0.193665475, 0.006773040,-0.981044233,18.407051086,30.535827637,82.497581482, 0.307879180,-0.716868281, 0.695667922, 0.046325419, 0.695779204, 0.718070149,-0.016327582,-0.044623476, 0.020527534,-0.998793006,133.321502686,-93.291664124,-1460.957763672, 0.130640805,,,,,,,,,,,,,,
1016, 0.547577143, 0.830563426,-0.101605326, 0.814275801,-0.556880355,-0.163826779,-0.192650542, 0.006973041,-0.981242657,18.444042206,30.540626526,82.504188538, 0.308224678,-0.716838419, 0.695709050, 0.046168674, 0.695811331, 0.718036056,-0.016457543,-0.044600431, 0.020327287,-0.998798072,133.319549561,-93.292663574,-1460.958740234, 0.131964087,,,,,,,,,,,,,,
1017, 0.548309386, 0.830088198,-0.101539828, 0.813996971,-0.557592928,-0.162785009,-0.191743821, 0.006603430,-0.981422782,18.544553757,30.513515472,82.536834717, 0.310773373,-0.716789186, 0.695745528, 0.046382405, 0.695855796, 0.717994690,-0.016379129,-0.044698030, 0.020535085,-0.998789489,133.317871094,-93.294433594,-1460.961059570, 0.131857857,,,,,,,,,,,,,,
1018, 0.548974335, 0.829670727,-0.101359226, 0.814041495,-0.558225751,-0.160376027,-0.189640611, 0.005531716,-0.981837988,18.644981384,30.487110138,82.639762878, 0.309649616,-0.716827869, 0.695698738, 0.046486352, 0.695824683, 0.718031764,-0.016074657,-0.044561796, 0.020823587,-0.998789608,133.316024780,-93.295227051,-1460.958129883, 0.131412610,,,,,,,,,,,,,,
1019, 0.549885690, 0.828908622,-0.102645792, 0.813703060,-0.559373617,-0.158077493,-0.188449159, 0.003401358,-0.982077062,18.805704117,30.535552979,82.765357971, 0.309526443,-0.716849983, 0.695664287, 0.046662495, 0.695801616, 0.718058050,-0.015899831,-0.044567320, 0.021070044,-0.998784184,133.317260742,-93.295974731,-1460.955566406, 0.131331846,,,,,,,,,,,,,,
1020, 0.549979746, 0.828699470,-0.103824630, 0.813616157,-0.559689999,-0.157403767,-0.188550010, 0.002095485,-0.982061386,18.943004608,30.621557236,82.858428955, 0.310731888,-0.716866434, 0.695664585, 0.046404518, 0.695785701, 0.718068063,-0.016142305,-0.044551227, 0.020715723,-0.998792350,133.317626953,-93.294815063,-1460.958129883, 0.132385924,,,,,,,,,,,,,,
1021, 0.549625337, 0.828981757,-0.103446931, 0.813983321,-0.559271812,-0.156991377,-0.187997937, 0.002082364,-0.982167244,19.012758255,30.678283691,82.866867065, 0.311355084,-0.716842771, 0.695706189, 0.046144165, 0.695815861, 0.718035638,-0.016281625,-0.044460386, 0.020436479,-0.998802066,133.319885254,-93.294212341,-1460.960571289, 0.132342160,,,,,,,,,,,,,,
1022, 0.549050808, 0.829323828,-0.103755504, 0.814235270,-0.558764756,-0.157489285,-0.188584536, 0.001988235,-0.982055008,19.044931412,30.707870483,82.854255676, 0.309815943,-0.716762781, 0.695769072, 0.046437811, 0.695892274, 0.717965305,-0.016115760,-0.044553585, 0.020764537,-0.998791218,133.320983887,-93.294120789,-1460.958251953, 0.131494969,,,,,,,,,,,,,,
1023, 0.548939645, 0.829464972,-0.103213668, 0.814343870,-0.558553040,-0.157678545,-0.188439161, 0.002504585,-0.982081652,19.064937592,30.758708954,82.786712646, 0.310147256,-0.716772497, 0.695744872, 0.046651006, 0.695874453, 0.717983603,-0.016071692,-0.044676453, 0.020943496,-0.998781979,133.323593140,-93.291282654,-1460.956420898, 0.131352529,,,,,,,,,,,,,,
1024, 0.548864007, 0.829557776,-0.102869898, 0.814192235,-0.558409989,-0.158963099,-0.189312652, 0.003493255,-0.981910646,19.095088959,30.812091827,82.630050659, 0.309699535,-0.716782749, 0.695731461, 0.046693485, 0.695841312, 0.718005359,-0.016529925,-0.045026559, 0.020642890,-0.998772502,133.326690674,-93.291748047,-1460.957031250, 0.131403536,,,,,,,,,,,,,,
1025, 0.548979461, 0.829550147,-0.102314085, 0.814257085,-0.558419645,-0.158596724,-0.188698128, 0.003756374,-0.982027948,19.091815948,30.781753540,82.545288086, 0.311099470,-0.716794372, 0.695710063, 0.046833478, 0.695830226, 0.718019843,-0.016364502,-0.045012314, 0.020858169,-0.998768687,133.326370239,-93.293998718,-1460.957397461, 0.132198960,,,,,,,,,,,,,,
1026, 0.548918486, 0.829625785,-0.102026619, 0.814058006,-0.558299184,-0.160036132,-0.189731494, 0.004791208,-0.981824338,19.065902710,30.765966415,82.410720825, 0.310411185,-0.716826558, 0.695675731, 0.046849068, 0.695797503, 0.718052149,-0.016335556,-0.045004327, 0.020887705,-0.998768389,133.326568604,-93.293853760,-1460.956176758, 0.131194577,,,,,,,,,,,,,,
1027, 0.549180925, 0.829400897,-0.102442592, 0.813453197,-0.558625698,-0.161960557,-0.191557288, 0.005613391,-0.981465399,19.067644119,30.790754318,82.313926697, 0.309387118,-0.716769397, 0.695740461, 0.046763826, 0.695869744, 0.717986822,-0.016131980,-0.044799484, 0.020978624,-0.998775721,133.325408936,-93.292221069,-1460.960205078, 0.130752847,,,,,,,,,,,,,,
1028, 0.549374640, 0.829293549,-0.102272995, 0.812986016,-0.558771431,-0.163793296,-0.192979947, 0.006837368,-0.981178939,19.103946686,30.847049713,82.200317383, 0.308635324,-0.716804922, 0.695707917, 0.046703026, 0.695824325, 0.718025029,-0.016388290,-0.044935402, 0.020749895,-0.998774409,133.324645996,-93.290870667,-1460.959350586, 0.131891355,,,,,,,,,,,,,,
1029, 0.549652576, 0.829105675,-0.102302447, 0.812323093,-0.559031188,-0.166178644,-0.194969922, 0.008237877,-0.980774581,19.107423782,30.896593094,82.130317688, 0.308389783,-0.716772437, 0.695768595, 0.046296470, 0.695887029, 0.717969537,-0.016155627,-0.044480029, 0.020637205,-0.998797119,133.324462891,-93.290367126,-1460.957763672, 0.131985039,,,,,,,,,,,,,,
1030, 0.549960017, 0.828832686,-0.102860719, 0.811602890,-0.559422314,-0.168366745,-0.197090447, 0.009112919,-0.980342925,19.169792175,30.940399170,82.043220520, 0.307737440,-0.716753006, 0.695783734, 0.046369970, 0.695898712, 0.717955709,-0.016269542,-0.044611666, 0.020607557,-0.998791873,133.323135376,-93.291496277,-1460.958007813, 0.130740717,,,,,,,,,,,,,,
1031,,,,,,,,,,,,,,-0.716753006, 0.695765615, 0.046640437, 0.695882738, 0.717969358,-0.016344711,-0.044858493, 0.020741155,-0.998778045,133.322067261,-93.293388367,-1460.958618164, 0.131024748,,,,,,,,,,,,,,
1032,,,,,,,,,,,,,,-0.716791213, 0.695718110, 0.046761468, 0.695843875, 0.718010128,-0.016206976,-0.044850696, 0.020921664,-0.998774588,133.320007324,-93.294822693,-1460.959350586, 0.131706789,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,-0.716802180, 0.695720077, 0.046565268, 0.695846796, 0.718009949,-0.016094569,-0.044631638, 0.020865671,-0.998785615,133.319793701,-93.295242310,-1460.957519531, 0.130882829,,,,,,,,,,,,,,
1034,,,,,,,,,,,,,,-0.716826558, 0.695701778, 0.046462551, 0.695827007, 0.718029439,-0.016079290,-0.044547867, 0.020803835,-0.998790622,133.319702148,-93.296562195,-1460.959228516, 0.131472051,,,,,,,,,,,,,,
1035,,,,,,,,,,,,,,-0.716855347, 0.695682466, 0.046306454, 0.695790231, 0.718057871,-0.016396930,-0.044657771, 0.020465350,-0.998792708,133.320068359,-93.297065735,-1460.957641602, 0.131799892,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,-0.716801822, 0.695741236, 0.046251386, 0.695856869, 0.717997789,-0.016198613,-0.044478439, 0.020573149,-0.998798490,133.321716309,-93.297225952,-1460.959472656, 0.132133499,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,-0.716765523, 0.695763528, 0.046479914, 0.695881605, 0.717972696,-0.016249398,-0.044677045, 0.020697510,-0.998787105,133.321838379,-93.295242310,-1460.958374023, 0.131410643,,,,,,,,,,,,,,
1038,,,,,,,,,,,,,,-0.716808140, 0.695727766, 0.046356972, 0.695839703, 0.718011439,-0.016328311,-0.044644896, 0.020552756,-0.998791516,133.322662354,-93.293952942,-1460.959472656, 0.130110309,,,,,,,,,,,,,,
1039,,,,,,,,,,,,,,-0.716742158, 0.695770741, 0.046731148, 0.695885539, 0.717964590,-0.016439026,-0.044989102, 0.020736987,-0.998772264,133.324096680,-93.293693542,-1460.960327148, 0.131730065,,,,,,,,,,,,,,
1040,,,,,,,,,,,,,,-0.716777384, 0.695736766, 0.046695676, 0.695853353, 0.717997015,-0.016382331,-0.044925146, 0.020750858,-0.998774827,133.323547363,-93.292808533,-1460.963989258, 0.131937683,,,,,,,,,,,,,,
1041, 0.551203132, 0.828173101,-0.101510465, 0.811481833,-0.560400963,-0.165674374,-0.194093630, 0.008946342,-0.980942190,19.606044769,31.353347778,82.207778931, 0.308938235,-0.716735661, 0.695772529, 0.046804328, 0.695894122, 0.717958927,-0.016323701,-0.044961166, 0.020871077,-0.998770714,133.325286865,-93.291763306,-1460.965087891, 0.131522506,,,,,,,,,,,,,,
1042, 0.550220072, 0.828969836,-0.100333706, 0.812238991,-0.559206724,-0.165998861,-0.193715334, 0.009840958,-0.981008410,19.567914963,31.310386658,82.143722534, 0.309345037,-0.716777027, 0.695739329, 0.046663925, 0.695864022, 0.717991173,-0.016187221,-0.044766370, 0.020869117,-0.998779535,133.326126099,-93.291854858,-1460.961547852, 0.131929487,,,,,,,,,,,,,,
1043, 0.549331784, 0.829622209,-0.099807575, 0.812677920,-0.558222294,-0.167160094,-0.194394544, 0.010714940,-0.980864882,19.554227829,31.280481339,82.033691406, 0.308301985,-0.716825306, 0.695684612, 0.046737198, 0.695803523, 0.718046069,-0.016347548,-0.044932202, 0.020801572,-0.998773456,133.325668335,-93.292556763,-1460.961059570, 0.131939277,,,,,,,,,,,,,,
1044, 0.549077034, 0.829913557,-0.098782293, 0.812899649,-0.557768881,-0.167594895,-0.194186956, 0.011722411,-0.980894506,19.504158020,31.261352539,81.978332520, 0.310173631,-0.716825306, 0.695705414, 0.046427209, 0.695832789, 0.718025267,-0.016014067,-0.044476982, 0.020826284,-0.998793304,133.326370239,-93.292366028,-1460.961669922, 0.132244930,,,,,,,,,,,,,,
1045,,,,,,,,,,,,,,-0.716823339, 0.695716441, 0.046291634, 0.695835531, 0.718019843,-0.016137471,-0.044465415, 0.020643648,-0.998797655,133.325042725,-93.293037415,-1460.961914063, 0.131653786,,,,,,,,,,,,,,
1046,,,,,,,,,,,,,,-0.716805041, 0.695729613, 0.046377901, 0.695829690, 0.718014896,-0.016603120,-0.044851303, 0.020369921,-0.998786032,133.322570801,-93.294891357,-1460.959350586, 0.131285608,,,,,,,,,,,,,,
1047,,,,,,,,,,,,,,-0.716856658, 0.695675135, 0.046396282, 0.695783854, 0.718063593,-0.016416678,-0.044736154, 0.020513380,-0.998788238,133.320388794,-93.297363281,-1460.960937500, 0.130984515,,,,,,,,,,,,,,
1048,,,,,,,,,,,,,,-0.716833591, 0.695684135, 0.046617787, 0.695804596, 0.718047142,-0.016256908,-0.044783439, 0.020783374,-0.998780549,133.317657471,-93.297531128,-1460.961059570, 0.131681919,,,,,,,,,,,,,,
1049,,,,,,,,,,,,,,-0.716837227, 0.695689142, 0.046486862, 0.695816100, 0.718040586,-0.016049787,-0.044545114, 0.020841222,-0.998789966,133.317214966,-93.295875549,-1460.958374023, 0.132141858,,,,,,,,,,,,,,
1050,,,,,,,,,,,,,,-0.716832280, 0.695705771, 0.046314888, 0.695829928, 0.718027651,-0.016035164,-0.044411123, 0.020732760,-0.998798251,133.316955566,-93.296524048,-1460.958984375, 0.131309152,,,,,,,,,,,,,,
1051,,,,,,,,,,,,,,-0.716822207, 0.695715606, 0.046322610, 0.695836663, 0.718019426,-0.016108178,-0.044467244, 0.020686273,-0.998796701,133.319091797,-93.295845032,-1460.958251953, 0.131573290,,,,,,,,,,,,,,
1052,,,,,,,,,,,,,,-0.716798544, 0.695737839, 0.046353821, 0.695855618, 0.717998981,-0.016197814,-0.044551432, 0.020644998,-0.998793781,133.321090698,-93.294570923,-1460.958496094, 0.131976947,,,,,,,,,,,,,,
1053,,,,,,,,,,,,,,-0.716858625, 0.695670307, 0.046439175, 0.695791781, 0.718061984,-0.016150970,-0.044581953, 0.020734031,-0.998790562,133.324478149,-93.294807434,-1460.961181641, 0.132351920,,,,,,,,,,,,,,
1054,,,,,,,,,,,,,,-0.716798306, 0.695739150, 0.046337847, 0.695844710, 0.718003571,-0.016462550,-0.044724379, 0.020443618,-0.998790205,133.328521729,-93.293914795,-1460.963500977, 0.132248878,,,,,,,,,,,,,,
1055,,,,,,,,,,,,,,-0.716796100, 0.695718169, 0.046686541, 0.695829272, 0.718017697,-0.016497143,-0.044999123, 0.020660775,-0.998773396,133.330139160,-93.292655945,-1460.962280273, 0.132153869,,,,,,,,,,,,,,
1056,,,,,,,,,,,,,,-0.716772377, 0.695756197, 0.046482589, 0.695870042, 0.717981637,-0.016345529,-0.044746153, 0.020629818,-0.998785377,133.329605103,-93.292808533,-1460.959472656, 0.131628186,,,,,,,,,,,,,,
1057,,,,,,,,,,,,,,-0.716749012, 0.695787549, 0.046375148, 0.695887148, 0.717958987,-0.016614104,-0.044855338, 0.020363726,-0.998785973,133.329116821,-93.292961121,-1460.958984375, 0.132015511,,,,,,,,,,,,,,
1058,,,,,,,,,,,,,,-0.716804266, 0.695738733, 0.046251651, 0.695845246, 0.718004405,-0.016402224,-0.044620555, 0.020426806,-0.998795092,133.325546265,-93.293441772,-1460.960571289, 0.131090447,,,,,,,,,,,,,,
1059,,,,,,,,,,,,,,-0.716768324, 0.695754945, 0.046564717, 0.695863128, 0.717984676,-0.016508518,-0.044918634, 0.020569887,-0.998778880,133.322662354,-93.294494629,-1460.959716797, 0.131748632,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,-0.716724277, 0.695804000, 0.046508320, 0.695915282, 0.717936218,-0.016416164,-0.044812441, 0.020599989,-0.998783052,133.318115234,-93.295341492,-1460.957885742, 0.132986993,,,,,,,,,,,,,,
1061,,,,,,,,,,,,,,-0.716840386, 0.695689321, 0.046434790, 0.695795298, 0.718050659,-0.016495472,-0.044818256, 0.020484490,-0.998785198,133.315887451,-93.296905518,-1460.959838867, 0.131492823,,,,,,,,,,,,,,
1062,,,,,,,,,,,,,,-0.716830194, 0.695719182, 0.046143536, 0.695822656, 0.718025863,-0.016420718,-0.044556465, 0.020336851,-0.998799801,133.315902710,-93.298194885,-1460.958618164, 0.131138995,,,,,,,,,,,,,,
1063,,,,,,,,,,,,,,-0.716850758, 0.695712507, 0.045923937, 0.695805371, 0.718039453,-0.016558034,-0.044494834, 0.020084485,-0.998807669,133.315628052,-93.299072266,-1460.958496094, 0.131035984,,,,,,,,,,,,,,
1064,,,,,,,,,,,,,,-0.716780066, 0.695759833, 0.046310451, 0.695845962, 0.717992604,-0.016883634,-0.044997513, 0.020123087,-0.998784363,133.317291260,-93.298912048,-1460.959716797, 0.131920904,,,,,,,,,,,,,,
1065,,,,,,,,,,,,,,-0.716808736, 0.695704937, 0.046688430, 0.695805371, 0.718035340,-0.016734870,-0.045166478, 0.020490361,-0.998769283,133.320571899,-93.298210144,-1460.963500977, 0.131534293,,,,,,,,,,,,,,
1066,,,,,,,,,,,,,,-0.716884851, 0.695644736, 0.046416424, 0.695749521, 0.718094647,-0.016512850,-0.044818465, 0.020456392,-0.998785675,133.324401855,-93.297004700,-1460.959960938, 0.130751073,,,,,,,,,,,,,,
1067,,,,,,,,,,,,,,-0.716816604, 0.695733070, 0.046147004, 0.695829928, 0.718015492,-0.016569175,-0.044661980, 0.020233408,-0.998797238,133.327346802,-93.295104980,-1460.957885742, 0.131729871,,,,,,,,,,,,,,
1068,,,,,,,,,,,,,,-0.716839314, 0.695685565, 0.046508491, 0.695799232, 0.718050063,-0.016358612,-0.044775870, 0.020634074,-0.998783946,133.330123901,-93.293876648,-1460.959594727, 0.131491199,,,,,,,,,,,,,,
1069,,,,,,,,,,,,,,-0.716866493, 0.695672929, 0.046277717, 0.695780456, 0.718067527,-0.016388385,-0.044631481, 0.020450847,-0.998794198,133.331604004,-93.295440674,-1460.963867188, 0.130843341,,,,,,,,,,,,,,
1070,,,,,,,,,,,,,,-0.716822326, 0.695721149, 0.046237227, 0.695822895, 0.718023837,-0.016502380,-0.044680484, 0.020343645,-0.998794138,133.330902100,-93.295394897,-1460.962890625, 0.131616756,,,,,,,,,,,,,,
1071,,,,,,,,,,,,,,-0.716866076, 0.695675015, 0.046253338, 0.695768476, 0.718072176,-0.016692400,-0.044825718, 0.020215398,-0.998790264,133.328216553,-93.295845032,-1460.959960938, 0.131860733,,,,,,,,,,,,,,
1072,,,,,,,,,,,,,,-0.716846585, 0.695699930, 0.046179865, 0.695788741, 0.718050838,-0.016763689,-0.044821989, 0.020114435,-0.998792470,133.326568604,-93.298179626,-1460.961181641, 0.131080985,,,,,,,,,,,,,,
1073,,,,,,,,,,,,,,-0.716835737, 0.695676148, 0.046703130, 0.695779920, 0.718061626,-0.016668072,-0.045131307, 0.020546829,-0.998769760,133.322875977,-93.299209595,-1460.960449219, 0.131643578,,,,,,,,,,,,,,
1074,,,,,,,,,,,,,,-0.716829121, 0.695695758, 0.046512127, 0.695804954, 0.718042135,-0.016460175,-0.044848941, 0.020564236,-0.998782098,133.318725586,-93.299041748,-1460.957397461, 0.132069826,,,,,,,,,,,,,,
1075,,,,,,,,,,,,,,-0.716864586, 0.695654452, 0.046583258, 0.695753753, 0.718085945,-0.016710725,-0.045075674, 0.020431150,-0.998774648,133.315521240,-93.299797058,-1460.959716797, 0.132244974,,,,,,,,,,,,,,
1076,,,,,,,,,,,,,,-0.716826916, 0.695692599, 0.046594098, 0.695789218, 0.718050122,-0.016776649,-0.045128286, 0.020393718,-0.998773038,133.315063477,-93.298919678,-1460.959472656, 0.132053867,,,,,,,,,,,,,,
1077,,,,,,,,,,,,,,-0.716848314, 0.695683658, 0.046396952, 0.695793033, 0.718055010,-0.016403152,-0.044726968, 0.020524105,-0.998788416,133.317031860,-93.297027588,-1460.958251953, 0.132539570,,,,,,,,,,,,,,
1078,,,,,,,,,,,,,,-0.716889739, 0.695641518, 0.046390221, 0.695752978, 0.718095064,-0.016351834,-0.044687599, 0.020553671,-0.998789608,133.318862915,-93.297630310,-1460.961303711, 0.132279187,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,-0.716854990, 0.695659578, 0.046655491, 0.695778906, 0.718071103,-0.016299060,-0.044840556, 0.020777846,-0.998778105,133.321670532,-93.296218872,-1460.962768555, 0.131698176,,,,,,,,,,,,,,
1080,,,,,,,,,,,,,,-0.716881216, 0.695629537, 0.046698838, 0.695746362, 0.718100905,-0.016374066,-0.044924762, 0.020752287,-0.998774827,133.325729370,-93.294258118,-1460.963378906, 0.131101727,,,,,,,,,,,,,,
1081,,,,,,,,,,,,,,-0.716845632, 0.695671856, 0.046615724, 0.695788085, 0.718061030,-0.016350636,-0.044847611, 0.020713780,-0.998779058,133.329895020,-93.294067383,-1460.963745117, 0.131991118,,,,,,,,,,,,,,
1082,,,,,,,,,,,,,,-0.716749787, 0.695758224, 0.046799377, 0.695873976, 0.717975497,-0.016450260,-0.045046210, 0.020775748,-0.998768866,133.331542969,-93.293922424,-1460.962646484, 0.132789820,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,-0.716780841, 0.695726931, 0.046788543, 0.695837379, 0.718008339,-0.016560653,-0.045116261, 0.020686859,-0.998767495,133.332336426,-93.294166565,-1460.965087891, 0.132378370,,,,,,,,,,,,,,
1084,,,,,,,,,,,,,,-0.716798067, 0.695726752, 0.046527922, 0.695837915, 0.718011022,-0.016425189,-0.044835005, 0.020602349,-0.998781979,133.330352783,-93.294540405,-1460.963134766, 0.131935969,,,,,,,,,,,,,,
1085,,,,,,,,,,,,,,-0.716856480, 0.695684850, 0.046254165, 0.695789635, 0.718057454,-0.016439451,-0.044649825, 0.020398442,-0.998794377,133.324752808,-93.295333862,-1460.960693359, 0.131933048,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,-0.716885507, 0.695639431, 0.046485756, 0.695748150, 0.718097270,-0.016456813,-0.044829302, 0.020544728,-0.998783410,133.321029663,-93.298851013,-1460.961914063, 0.131334037,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,-0.716840923, 0.695701480, 0.046243861, 0.695825040, 0.718032718,-0.016015127,-0.044346355, 0.020697339,-0.998801827,133.316680908,-93.300743103,-1460.958618164, 0.131710723,,,,,,,,,,,,,,
1088,,,,,,,,,,,,,,-0.716861606, 0.695682347, 0.046211530, 0.695808887, 0.718050241,-0.015931316,-0.044265337, 0.020733846,-0.998804629,133.313964844,-93.299461365,-1460.958984375, 0.131635830,,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,-0.716915488, 0.695620775, 0.046303179, 0.695746720, 0.718109310,-0.015985953,-0.044370905, 0.020754706,-0.998799562,133.312866211,-93.301490784,-1460.960205078, 0.131325454,,,,,,,,,,,,,,
1090,,,,,,,,,,,,,,-0.716914535, 0.695608199, 0.046506952, 0.695738792, 0.718117237,-0.015975798,-0.044510335, 0.020903409,-0.998790264,133.313934326,-93.300849915,-1460.959960938, 0.131694928,,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,-0.716839850, 0.695669174, 0.046745200, 0.695791781, 0.718059361,-0.016268443,-0.044883277, 0.020863054,-0.998774409,133.317871094,-93.299598694,-1460.960571289, 0.132339165,,,,,,,,,,,,,,
1092,,,,,,,,,,,,,,-0.716787457, 0.695731103, 0.046626128, 0.695843220, 0.718005359,-0.016449135,-0.044921983, 0.020653943,-0.998776972,133.320999146,-93.298309326,-1460.962524414, 0.131216809,,,,,,,,,,,,,,
1093,,,,,,,,,,,,,,-0.716842711, 0.695671201, 0.046670772, 0.695795536, 0.718057334,-0.016194588,-0.044778395, 0.020864343,-0.998779118,133.326507568,-93.296089172,-1460.962402344, 0.131220847,,,,,,,,,,,,,,
1094,,,,,,,,,,,,,,-0.716852546, 0.695666552, 0.046588548, 0.695802093, 0.718057394,-0.015905036,-0.044517852, 0.021014847,-0.998787582,133.330139160,-93.295410156,-1460.961669922, 0.130908757,,,,,,,,,,,,,,
1095,,,,,,,,,,,,,,-0.716851056, 0.695662200, 0.046675690, 0.695780098, 0.718068898,-0.016341476,-0.044884514, 0.020761611,-0.998776436,133.330963135,-93.293479919,-1460.959960938, 0.130923286,,,,,,,,,,,,,,
