Number of frames: 3950
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,iHumTracker_GT x,iHumTracker_GT y,iHumTracker_GT z,iHumTracker_LT x,iHumTracker_LT y,iHumTracker_LT z,iHumTracker_P1 x,iHumTracker_P1 y,iHumTracker_P1 z,iHumTracker_P2 x,iHumTracker_P2 y,iHumTracker_P2 z,iHumTracker_P3 x,iHumTracker_P3 y,iHumTracker_P3 z,iHumTracker_P4 x,iHumTracker_P4 y,iHumTracker_P4 z,iHumTracker_P5 x,iHumTracker_P5 y,iHumTracker_P5 z,iHumTracker_P6 x,iHumTracker_P6 y,iHumTracker_P6 z,iHumTracker_SL x,iHumTracker_SL y,iHumTracker_SL z,iHumTracker_SH x,iHumTracker_SH y,iHumTracker_SH z,iHumTracker_SB x,iHumTracker_SB y,iHumTracker_SB z,iHumTracker_Surf1 x,iHumTracker_Surf1 y,iHumTracker_Surf1 z,iHumTracker_Surf2 x,iHumTracker_Surf2 y,iHumTracker_Surf2 z
3227,68.094139099,-8.995491982,47.241439819,55.739048004,-25.293365479,47.216320038,75.663208008,-27.304853439,49.577365875,136.453781128,-104.395912170,-1460.619750977,122.195091248,-90.541404724,-1461.513549805,141.356903076,-84.969932556,-1460.715698242,,,,,,,,,,146.905868530,-100.525497437,-1526.047363281,143.742843628,-75.130035400,-1505.712890625,213.534515381,-74.649078369,-1517.234375000,198.486877441,-60.390853882,-1487.103271484,159.953323364,-27.196828842,-1489.982421875,154.965499878,-32.273910522,-1490.797607422,165.452484131,-53.104946136,-1481.078979492,196.725112915,-86.173507690,-1505.218017578,144.817718506,-79.191429138,-1525.167724609,146.123291016,-59.598442078,-1530.211181641,156.748748779,-69.355293274,-1526.682250977,145.080032349,-59.786651611,-1534.948120117,144.320404053,-56.947395325,-1526.773071289,
3228,68.074363708,-8.970326424,47.156234741,55.732868195,-25.281370163,47.135433197,75.659263611,-27.275735855,49.484077454,136.454101563,-104.396209717,-1460.616333008,122.194709778,-90.542182922,-1461.509521484,141.356506348,-84.970565796,-1460.715698242,,,,,,,,,,146.894668579,-100.534378052,-1526.046264648,143.734588623,-75.136299133,-1505.714599609,213.524261475,-74.655319214,-1517.248168945,198.481491089,-60.393440247,-1487.116455078,159.946716309,-27.200649261,-1489.993408203,154.958862305,-32.277946472,-1490.807006836,165.447982788,-53.107463837,-1481.087402344,196.717178345,-86.178527832,-1505.227416992,144.806213379,-79.200241089,-1525.169189453,146.110473633,-59.607891083,-1530.215454102,156.736755371,-69.364044189,-1526.687011719,145.066406250,-59.796749115,-1534.952026367,144.308105469,-56.956428528,-1526.777343750,
3229,68.039443970,-8.980449677,47.044216156,55.709560394,-25.298284531,47.049037933,75.638320923,-27.282396317,49.367034912,136.452621460,-104.395172119,-1460.616333008,122.195312500,-90.541709900,-1461.511596680,141.357147217,-84.970359802,-1460.715576172,,,,,,,,,,146.902206421,-100.536422729,-1526.044921875,143.741119385,-75.137580872,-1505.714477539,213.532257080,-74.661079407,-1517.239379883,198.486602783,-60.397468567,-1487.109863281,159.954162598,-27.202465057,-1489.992553711,154.966094971,-32.279491425,-1490.806518555,165.452774048,-53.109359741,-1481.085205078,196.723007202,-86.182960510,-1505.220336914,144.814910889,-79.202133179,-1525.168701172,146.120971680,-59.610000610,-1530.215332031,156.746231079,-69.366683960,-1526.685302734,145.077484131,-59.798927307,-1534.952148438,144.318344116,-56.958332062,-1526.777587891,
3230,67.999839783,-9.000521660,46.984493256,55.674110413,-25.320882797,46.987140656,75.605590820,-27.299947739,49.297714233,136.451919556,-104.393081665,-1460.616088867,122.195793152,-90.542144775,-1461.509643555,141.356063843,-84.969932556,-1460.713867188,,,,,,,,,,146.899917603,-100.529922485,-1526.044677734,143.738510132,-75.132858276,-1505.712036133,213.529266357,-74.652709961,-1517.239135742,198.484039307,-60.392127991,-1487.108032227,159.950210571,-27.198383331,-1489.986694336,154.962310791,-32.275535583,-1490.801025391,165.450134277,-53.105789185,-1481.081542969,196.720840454,-86.176216125,-1505.220581055,144.811828613,-79.195785522,-1525.166625977,146.116958618,-59.603191376,-1530.211669922,156.742721558,-69.359748840,-1526.682861328,145.073318481,-59.791774750,-1534.948486328,144.314331055,-56.951873779,-1526.773681641,
3231,67.969612122,-9.015832901,46.917358398,55.649803162,-25.341941833,46.921020508,75.585151672,-27.314123154,49.214168549,136.457443237,-104.393791199,-1460.615966797,122.194885254,-90.541252136,-1461.511474609,141.356536865,-84.968635559,-1460.713012695,,,,,,,,,,146.911087036,-100.526679993,-1526.043334961,143.743331909,-75.130317688,-1505.710815430,213.535476685,-74.639778137,-1517.229003906,198.484268188,-60.381759644,-1487.099487305,159.945938110,-27.193649292,-1489.982788086,154.958892822,-32.271522522,-1490.797851563,165.448516846,-53.100345612,-1481.077392578,196.727203369,-86.165893555,-1505.212646484,144.819747925,-79.192863464,-1525.165283203,146.122650146,-59.600021362,-1530.210083008,156.749389648,-69.355056763,-1526.679931641,145.079650879,-59.788703918,-1534.946899414,144.319198608,-56.949005127,-1526.772216797,
3232,67.958602905,-9.054971695,46.824169159,55.643295288,-25.381328583,46.813144684,75.578437805,-27.352376938,49.104667664,136.454925537,-104.393455505,-1460.616577148,122.195976257,-90.540916443,-1461.520263672,141.357940674,-84.968826294,-1460.715576172,,,,,,,,,,146.935256958,-100.541252136,-1526.040527344,143.762695313,-75.140419006,-1505.714355469,213.559341431,-74.660514832,-1517.205810547,198.498229980,-60.394626617,-1487.084960938,159.964965820,-27.202510834,-1489.989868164,154.977645874,-32.279956818,-1490.805786133,165.461029053,-53.108070374,-1481.077026367,196.745071411,-86.182205200,-1505.193603516,144.846115112,-79.207015991,-1525.167602539,146.153305054,-59.615341187,-1530.215820313,156.777511597,-69.370933533,-1526.679565430,145.112091064,-59.804855347,-1534.953125000,144.348846436,-56.963420868,-1526.779174805,
3233,67.909355164,-9.080121040,46.807228088,55.589973450,-25.406301498,46.764839172,75.524551392,-27.379598618,49.069591522,136.455978394,-104.392654419,-1460.618041992,122.196823120,-90.542175293,-1461.515258789,141.359420776,-84.970397949,-1460.716918945,,,,,,,,,,146.912994385,-100.535797119,-1526.045410156,143.747695923,-75.136871338,-1505.715698242,213.540206909,-74.655769348,-1517.232177734,198.489898682,-60.392734528,-1487.104614258,159.955551147,-27.200410843,-1489.992431641,154.967926025,-32.277790070,-1490.807006836,165.454849243,-53.106796265,-1481.084106445,196.730270386,-86.178619385,-1505.214965820,144.824127197,-79.201637268,-1525.169677734,146.129470825,-59.609493256,-1530.216552734,156.754959106,-69.365394592,-1526.685058594,145.086563110,-59.798564911,-1534.953491211,144.326232910,-56.957897186,-1526.779052734,
3234,67.856658936,-9.131800652,46.797523499,55.542629242,-25.461721420,46.742362976,75.476959229,-27.429763794,49.071346283,136.457931519,-104.391876221,-1460.619995117,122.197616577,-90.540977478,-1461.511352539,141.360336304,-84.970161438,-1460.716064453,,,,,,,,,,146.900054932,-100.521827698,-1526.048950195,143.738952637,-75.127029419,-1505.713378906,213.528930664,-74.642913818,-1517.245117188,198.485076904,-60.386093140,-1487.111328125,159.949768066,-27.193572998,-1489.984130859,154.962020874,-32.270835876,-1490.798706055,165.451278687,-53.101696014,-1481.082153320,196.721740723,-86.168342590,-1505.226562500,144.811172485,-79.187873840,-1525.168579102,146.115203857,-59.594699860,-1530.211669922,156.741577148,-69.351203918,-1526.684448242,145.071273804,-59.782825470,-1534.948364258,144.312698364,-56.943813324,-1526.773193359,
3235,67.823760986,-9.234477997,46.710941315,55.507728577,-25.561943054,46.629539490,75.437774658,-27.537313461,48.974117279,136.457946777,-104.392608643,-1460.620971680,122.200553894,-90.540275574,-1461.520507813,141.361953735,-84.969047546,-1460.714111328,,,,,,,,,,146.939132690,-100.521881104,-1526.043823242,143.767501831,-75.127006531,-1505.709960938,213.564208984,-74.646461487,-1517.200927734,198.503540039,-60.388992310,-1487.075927734,159.971633911,-27.194458008,-1489.970947266,154.984100342,-32.271457672,-1490.788452148,165.466613770,-53.102905273,-1481.065917969,196.749435425,-86.171073914,-1505.192260742,144.850845337,-79.187820435,-1525.164428711,146.158828735,-59.594688416,-1530.206787109,156.782638550,-69.351760864,-1526.673461914,145.117645264,-59.782741547,-1534.944091797,144.354461670,-56.943725586,-1526.769409180,
3236,67.785919189,-9.280657768,46.646743774,55.469551086,-25.609346390,46.516319275,75.398086548,-27.588365555,48.870140076,136.459594727,-104.396293640,-1460.623657227,122.199676514,-90.542129517,-1461.522338867,141.360794067,-84.971237183,-1460.714965820,,,,,,,,,,146.940872192,-100.517585754,-1526.046020508,143.767333984,-75.124801636,-1505.709838867,213.564270020,-74.639175415,-1517.199218750,198.502120972,-60.385387421,-1487.073242188,159.968353271,-27.192792892,-1489.966064453,154.981140137,-32.270004272,-1490.784057617,165.464630127,-53.101760864,-1481.063232422,196.749877930,-86.165878296,-1505.192016602,144.851348877,-79.183723450,-1525.164672852,146.158325195,-59.590049744,-1530.205200195,156.782608032,-69.346847534,-1526.672485352,145.117248535,-59.777721405,-1534.942504883,144.353713989,-56.939510345,-1526.767578125,
3237,67.748977661,-9.288095474,46.652732849,55.439861298,-25.622339249,46.492538452,75.366416931,-27.594846725,48.854713440,136.458084106,-104.395858765,-1460.628540039,122.194297791,-90.540306091,-1461.517333984,141.358337402,-84.970222473,-1460.715332031,,,,,,,,,,146.912933350,-100.494636536,-1526.053588867,143.746597290,-75.108650208,-1505.707885742,213.539108276,-74.617546082,-1517.223876953,198.488189697,-60.374088287,-1487.087402344,159.952529907,-27.181465149,-1489.954345703,154.965118408,-32.258525848,-1490.772216797,165.452835083,-53.093242645,-1481.062255859,196.729614258,-86.148620605,-1505.213989258,144.823242188,-79.161117554,-1525.164428711,146.127807617,-59.565742493,-1530.198974609,156.753677368,-69.323448181,-1526.673583984,145.084915161,-59.751869202,-1534.935913086,144.324462891,-56.916381836,-1526.759765625,
3238,67.726509094,-9.293643951,46.644222260,55.422870636,-25.629983902,46.464782715,75.349121094,-27.600809097,48.833251953,136.455795288,-104.393730164,-1460.628173828,122.193824768,-90.538856506,-1461.514282227,141.355682373,-84.967964172,-1460.717041016,,,,,,,,,,146.896362305,-100.495697021,-1526.055786133,143.734313965,-75.108757019,-1505.710571289,213.524185181,-74.617263794,-1517.242553711,198.479949951,-60.372535706,-1487.103393555,159.943176270,-27.180582047,-1489.963256836,154.955657959,-32.257747650,-1490.779663086,165.445877075,-53.091846466,-1481.071166992,196.717590332,-86.147979736,-1505.228271484,144.806564331,-79.162162781,-1525.167236328,146.109725952,-59.567016602,-1530.203002930,156.736541748,-69.324409485,-1526.679565430,145.065750122,-59.753391266,-1534.939819336,144.307128906,-56.917514801,-1526.763549805,
3239,67.710540771,-9.329675674,46.602611542,55.409317017,-25.668193817,46.389526367,75.334625244,-27.638977051,48.767185211,136.455474854,-104.397453308,-1460.631469727,122.194534302,-90.542289734,-1461.520019531,141.354248047,-84.972572327,-1460.719482422,,,,,,,,,,146.907379150,-100.499588013,-1526.057250977,143.741973877,-75.112663269,-1505.712524414,213.533874512,-74.621726990,-1517.232299805,198.484466553,-60.376937866,-1487.095703125,159.948471069,-27.184658051,-1489.962158203,154.961044312,-32.261783600,-1490.779541016,165.449386597,-53.095989227,-1481.069213867,196.725067139,-86.152328491,-1505.220947266,144.817611694,-79.166038513,-1525.169067383,146.121810913,-59.570892334,-1530.204467773,156.747924805,-69.328376770,-1526.679199219,145.078674316,-59.757244110,-1534.941406250,144.318634033,-56.921382904,-1526.765258789,
3240,67.685775757,-9.372826576,46.575969696,55.382831573,-25.708938599,46.327106476,75.305236816,-27.689275742,48.715618134,136.453994751,-104.398284912,-1460.628662109,122.192131042,-90.543357849,-1461.520141602,141.354232788,-84.972808838,-1460.717895508,,,,,,,,,,146.913269043,-100.506484985,-1526.053588867,143.745788574,-75.117637634,-1505.711669922,213.538970947,-74.628257751,-1517.223632813,198.486297607,-60.380550385,-1487.090087891,159.950866699,-27.188268661,-1489.963989258,154.963485718,-32.265434265,-1490.781372070,165.450607300,-53.098804474,-1481.067871094,196.728744507,-86.157623291,-1505.213134766,144.823547363,-79.172836304,-1525.167602539,146.128448486,-59.578170776,-1530.204711914,156.754104614,-69.335403442,-1526.677368164,145.085830688,-59.764961243,-1534.941772461,144.324905396,-56.928329468,-1526.765991211,
3241,67.645355225,-9.416575432,46.591770172,55.338012695,-25.747182846,46.318645477,75.257827759,-27.734495163,48.726348877,136.452484131,-104.398162842,-1460.627319336,122.189926147,-90.541938782,-1461.516357422,141.354995728,-84.970726013,-1460.717285156,,,,,,,,,,146.900817871,-100.505569458,-1526.054199219,143.737854004,-75.116676331,-1505.711547852,213.529083252,-74.630096436,-1517.235473633,198.482177734,-60.381893158,-1487.099243164,159.947601318,-27.188032150,-1489.966430664,154.959869385,-32.264991760,-1490.782958984,165.447814941,-53.098827362,-1481.071411133,196.720458984,-86.158821106,-1505.222167969,144.812118530,-79.171844482,-1525.167724609,146.116958618,-59.577209473,-1530.204956055,156.742813110,-69.334884644,-1526.679443359,145.073516846,-59.763938904,-1534.941894531,144.314117432,-56.927307129,-1526.765869141,
3242,67.600669861,-9.472161293,46.616012573,55.278778076,-25.793365479,46.329582214,75.194290161,-27.799089432,48.743968964,136.455307007,-104.398498535,-1460.629882813,122.191970825,-90.544456482,-1461.516235352,141.356063843,-84.972145081,-1460.721313477,,,,,,,,,,146.889785767,-100.507469177,-1526.058837891,143.729064941,-75.118339539,-1505.716186523,213.517837524,-74.626510620,-1517.254760742,198.476089478,-60.378784180,-1487.115722656,159.938293457,-27.188037872,-1489.975585938,154.950790405,-32.265411377,-1490.791015625,165.442413330,-53.098190308,-1481.081176758,196.712631226,-86.156280518,-1505.237548828,144.799591064,-79.173881531,-1525.172485352,146.101821899,-59.579265594,-1530.210449219,156.729187012,-69.336021423,-1526.687011719,145.057403564,-59.766189575,-1534.947143555,144.299484253,-56.929424286,-1526.771118164,
3243,67.544403076,-9.554691315,46.645172119,55.195598602,-25.850763321,46.384418488,75.108192444,-27.887397766,48.804035187,136.454269409,-104.399284363,-1460.625244141,122.192962646,-90.544174194,-1461.510742188,141.357727051,-84.973052979,-1460.722900391,,,,,,,,,,146.870223999,-100.525482178,-1526.058349609,143.718338013,-75.130989075,-1505.720947266,213.503753662,-74.649749756,-1517.280273438,198.472518921,-60.392921448,-1487.140380859,159.937545776,-27.198608398,-1489.996948242,154.949249268,-32.275630951,-1490.809692383,165.441436768,-53.107177734,-1481.097778320,196.700836182,-86.174690247,-1505.255371094,144.782653809,-79.191444397,-1525.176513672,146.085556030,-59.598220825,-1530.219848633,156.712890625,-69.355285645,-1526.697021484,145.039718628,-59.786193848,-1534.956054688,144.284545898,-56.947330475,-1526.780517578,
3244,67.485000610,-9.677021980,46.701801300,55.102252960,-25.951662064,46.438865662,75.011474609,-28.023450851,48.864757538,136.455520630,-104.398040771,-1460.627319336,122.196044922,-90.542663574,-1461.511718750,141.360946655,-84.970397949,-1460.718627930,,,,,,,,,,146.885269165,-100.506095886,-1526.057250977,143.730056763,-75.117126465,-1505.713500977,213.517730713,-74.634460449,-1517.259155273,198.480972290,-60.385555267,-1487.118164063,159.947402954,-27.189489365,-1489.973266602,154.959136963,-32.266159058,-1490.788330078,165.448898315,-53.100643158,-1481.080078125,196.712173462,-86.162292480,-1505.240600586,144.798049927,-79.172256470,-1525.170043945,146.102432251,-59.577671051,-1530.207641602,156.728836060,-69.335975647,-1526.685546875,145.057525635,-59.764316559,-1534.944213867,144.300811768,-56.927684784,-1526.768066406,
3245,67.421333313,-9.779941559,46.713966370,55.015419006,-26.034475327,46.464962006,74.918861389,-28.138694763,48.896549225,136.458206177,-104.398300171,-1460.631103516,122.196578979,-90.541633606,-1461.514648438,141.360214233,-84.971023560,-1460.720092773,,,,,,,,,,146.889251709,-100.498023987,-1526.060180664,143.731994629,-75.111511230,-1505.713745117,213.520141602,-74.624320984,-1517.256225586,198.481430054,-60.379539490,-1487.114257813,159.946441650,-27.184915543,-1489.967285156,154.958450317,-32.261722565,-1490.783081055,165.448745728,-53.096828461,-1481.076782227,196.714599609,-86.154296875,-1505.239746094,144.801025391,-79.164375305,-1525.170654297,146.104721069,-59.569156647,-1530.205932617,156.731414795,-69.327369690,-1526.684448242,145.060028076,-59.755310059,-1534.942626953,144.302825928,-56.919643402,-1526.766113281,
3246,67.380577087,-9.853975296,46.731212616,54.950027466,-26.090362549,46.479137421,74.850883484,-28.219610214,48.918800354,136.461364746,-104.399757385,-1460.631958008,122.195930481,-90.543022156,-1461.515502930,141.360443115,-84.971099854,-1460.720214844,,,,,,,,,,146.892547607,-100.495216370,-1526.060668945,143.731903076,-75.109764099,-1505.713500977,213.520278931,-74.614204407,-1517.254272461,198.479202271,-60.372165680,-1487.112182617,159.940490723,-27.181850433,-1489.964965820,154.953094482,-32.259201050,-1490.781127930,165.445541382,-53.093441010,-1481.075317383,196.715759277,-86.146507263,-1505.238647461,144.801864624,-79.161842346,-1525.170532227,146.103439331,-59.566303253,-1530.205078125,156.731170654,-69.323417664,-1526.683715820,145.058883667,-59.752414703,-1534.941772461,144.301162720,-56.917110443,-1526.765258789,
3247,67.348533630,-9.919013023,46.756736755,54.903793335,-26.146240234,46.508140564,74.800994873,-28.291450500,48.954429626,136.461196899,-104.398475647,-1460.633789063,122.199043274,-90.542945862,-1461.515625000,141.362747192,-84.970817566,-1460.718017578,,,,,,,,,,146.898513794,-100.483352661,-1526.061035156,143.737838745,-75.101501465,-1505.709228516,213.527069092,-74.607704163,-1517.244995117,198.484649658,-60.370418549,-1487.101318359,159.947998047,-27.177419662,-1489.950683594,154.960388184,-32.254341125,-1490.768066406,165.450973511,-53.090965271,-1481.065429688,196.721038818,-86.141296387,-1505.232666016,144.808959961,-79.150024414,-1525.166992188,146.111984253,-59.553630829,-1530.197875977,156.738922119,-69.311996460,-1526.677490234,145.067749023,-59.738803864,-1534.934570313,144.309616089,-56.904975891,-1526.757568359,
3248,67.331161499,-9.956048012,46.762092590,54.877704620,-26.178283691,46.520507813,74.776756287,-28.332612991,48.962497711,136.461578369,-104.400032043,-1460.635986328,122.199409485,-90.543853760,-1461.515869141,141.362777710,-84.972747803,-1460.718261719,,,,,,,,,,146.896606445,-100.477890015,-1526.063110352,143.736968994,-75.098220825,-1505.708496094,213.525833130,-74.604263306,-1517.246459961,198.484603882,-60.370048523,-1487.100830078,159.948394775,-27.176124573,-1489.945190430,154.960662842,-32.252876282,-1490.763061523,165.451232910,-53.090732574,-1481.062988281,196.720016479,-86.138908386,-1505.234863281,144.807403564,-79.144622803,-1525.166748047,146.110595703,-59.547695160,-1530.195434570,156.737487793,-69.306617737,-1526.676513672,145.066207886,-59.732334137,-1534.932250977,144.308380127,-56.899391174,-1526.754882813,
